Winner,Player1,Player2,Init.Score1,Init.Score2,Final.Score1,Final.Score2
1,MindistScore,Mindist,77,80,61,0
1,MindistScore,Mindist,80,31,18,0
1,MindistScore,Mindist,39,78,6,0
0,MindistScore,Mindist,80,80,0,41
1,MindistScore,Mindist,80,26,15,0
0,MindistScore,Mindist,80,80,0,14
0,MindistScore,Mindist,80,80,0,35
0,MindistScore,Mindist,80,80,0,24
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,70,80,0,28
0,MindistScore,Mindist,80,80,0,58
1,MindistScore,Mindist,74,80,2,0
0,MindistScore,Mindist,37,18,0,22
0,MindistScore,Mindist,80,67,0,67
1,MindistScore,Mindist,80,77,18,0
1,MindistScore,Mindist,80,66,7,0
1,MindistScore,Mindist,49,78,12,0
0,MindistScore,Mindist,80,80,0,45
0,MindistScore,Mindist,80,73,0,77
1,MindistScore,Mindist,80,79,13,0
0,MindistScore,Mindist,80,80,0,71
0,MindistScore,Mindist,65,66,0,5
0,MindistScore,Mindist,50,80,0,70
1,MindistScore,Mindist,80,39,21,0
1,MindistScore,Mindist,80,74,78,0
1,MindistScore,Mindist,80,49,19,0
0,MindistScore,Mindist,69,80,0,48
1,MindistScore,Mindist,80,74,22,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,80,80,0,23
1,MindistScore,Mindist,67,17,52,0
1,MindistScore,Mindist,62,80,30,0
1,MindistScore,Mindist,70,5,63,0
0,MindistScore,Mindist,80,80,0,69
0,MindistScore,Mindist,69,20,0,2
0,MindistScore,Mindist,70,80,0,57
0,MindistScore,Mindist,26,80,0,80
1,MindistScore,Mindist,79,80,22,0
0,MindistScore,Mindist,17,80,0,80
0,MindistScore,Mindist,80,80,0,14
1,MindistScore,Mindist,80,31,53,0
1,MindistScore,Mindist,80,25,80,0
0,MindistScore,Mindist,80,77,0,77
1,MindistScore,Mindist,56,41,26,0
1,MindistScore,Mindist,35,17,14,0
1,MindistScore,Mindist,80,28,80,0
0,MindistScore,Mindist,25,80,0,69
0,MindistScore,Mindist,68,80,0,18
0,MindistScore,Mindist,80,80,0,42
0,MindistScore,Mindist,25,63,0,16
1,MindistScore,Mindist,80,80,37,0
0,MindistScore,Mindist,31,80,0,80
1,MindistScore,Mindist,71,80,58,0
0,MindistScore,Mindist,80,80,0,77
0,MindistScore,Mindist,70,80,0,30
0,MindistScore,Mindist,78,80,0,80
1,MindistScore,Mindist,47,18,38,0
1,MindistScore,Mindist,73,80,21,0
0,MindistScore,Mindist,78,50,0,20
1,MindistScore,Mindist,80,26,80,0
1,MindistScore,Mindist,80,80,64,0
0,MindistScore,Mindist,80,79,0,22
1,MindistScore,Mindist,80,60,52,0
0,MindistScore,Mindist,9,80,0,80
0,MindistScore,Mindist,68,23,0,23
0,MindistScore,Mindist,65,80,0,80
0,MindistScore,Mindist,24,76,0,66
1,MindistScore,Mindist,57,80,46,0
0,MindistScore,Mindist,76,51,0,22
1,MindistScore,Mindist,80,63,73,0
0,MindistScore,Mindist,21,26,0,26
1,MindistScore,Mindist,41,39,5,0
0,MindistScore,Mindist,77,67,0,13
1,MindistScore,Mindist,80,80,77,0
0,MindistScore,Mindist,29,80,0,5
0,MindistScore,Mindist,72,28,0,18
0,MindistScore,Mindist,14,80,0,80
0,MindistScore,Mindist,80,77,0,16
1,MindistScore,Mindist,43,39,40,0
0,MindistScore,Mindist,69,22,0,2
1,MindistScore,Mindist,33,80,24,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,79,80,0,47
1,MindistScore,Mindist,80,80,45,0
1,MindistScore,Mindist,80,77,47,0
1,MindistScore,Mindist,80,80,15,0
0,MindistScore,Mindist,13,72,0,72
0,MindistScore,Mindist,29,36,0,36
0,MindistScore,Mindist,80,80,0,15
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,15,28,0,26
0,MindistScore,Mindist,46,30,0,10
1,MindistScore,Mindist,80,67,80,0
1,MindistScore,Mindist,80,80,75,0
1,MindistScore,Mindist,80,80,57,0
0,MindistScore,Mindist,77,80,0,80
0,MindistScore,Mindist,80,80,0,62
1,MindistScore,Mindist,80,80,23,0
0,MindistScore,Mindist,10,80,0,45
0,MindistScore,Mindist,80,72,0,68
0,MindistScore,Mindist,80,57,0,50
0,MindistScore,Mindist,25,79,0,45
0,MindistScore,Mindist,80,80,0,13
1,MindistScore,Mindist,80,44,79,0
0,MindistScore,Mindist,80,78,0,48
0,MindistScore,Mindist,35,80,0,80
1,MindistScore,Mindist,80,44,80,0
1,MindistScore,Mindist,51,80,2,0
0,MindistScore,Mindist,80,80,0,56
1,MindistScore,Mindist,80,58,78,0
1,MindistScore,Mindist,72,36,80,0
0,MindistScore,Mindist,74,76,0,15
0,MindistScore,Mindist,75,75,0,80
1,MindistScore,Mindist,80,35,62,0
0,MindistScore,Mindist,56,71,0,73
1,MindistScore,Mindist,73,80,14,0
0,MindistScore,Mindist,78,67,0,9
1,MindistScore,Mindist,80,80,70,0
1,MindistScore,Mindist,42,45,80,0
0,MindistScore,Mindist,31,75,0,65
1,MindistScore,Mindist,78,80,71,0
0,MindistScore,Mindist,80,49,0,41
0,MindistScore,Mindist,80,47,0,2
0,MindistScore,Mindist,80,80,0,73
0,MindistScore,Mindist,80,80,0,34
0,MindistScore,Mindist,80,80,0,37
1,MindistScore,Mindist,77,74,13,0
0,MindistScore,Mindist,80,80,0,36
0,MindistScore,Mindist,80,71,0,30
0,MindistScore,Mindist,71,77,0,67
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,80,35,80,0
0,MindistScore,Mindist,80,80,0,71
0,MindistScore,Mindist,80,68,0,67
1,MindistScore,Mindist,80,22,49,0
1,MindistScore,Mindist,80,78,20,0
1,MindistScore,Mindist,48,24,8,0
1,MindistScore,Mindist,80,80,2,0
1,MindistScore,Mindist,80,80,11,0
1,MindistScore,Mindist,80,16,50,0
0,MindistScore,Mindist,70,70,0,70
1,MindistScore,Mindist,80,80,16,0
1,MindistScore,Mindist,80,18,41,0
0,MindistScore,Mindist,69,80,0,61
1,MindistScore,Mindist,80,80,75,0
1,MindistScore,Mindist,66,43,13,0
0,MindistScore,Mindist,52,31,0,25
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,80,15,80,0
0,MindistScore,Mindist,15,76,0,32
1,MindistScore,Mindist,80,45,77,0
0,MindistScore,Mindist,18,80,0,19
1,MindistScore,Mindist,63,79,19,0
0,MindistScore,Mindist,39,80,0,80
1,MindistScore,Mindist,80,71,22,0
0,MindistScore,Mindist,21,50,0,24
0,MindistScore,Mindist,22,79,0,79
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,80,80,0,26
0,MindistScore,Mindist,80,80,0,9
0,MindistScore,Mindist,52,42,0,42
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,67,80,7,0
1,MindistScore,Mindist,53,75,17,0
0,MindistScore,Mindist,80,25,0,10
0,MindistScore,Mindist,70,80,0,65
0,MindistScore,Mindist,80,80,0,25
0,MindistScore,Mindist,19,80,0,80
1,MindistScore,Mindist,80,30,19,0
1,MindistScore,Mindist,80,44,25,0
1,MindistScore,Mindist,80,80,45,0
0,MindistScore,Mindist,80,79,0,61
0,MindistScore,Mindist,34,59,0,57
1,MindistScore,Mindist,80,80,32,0
0,MindistScore,Mindist,28,80,0,80
0,MindistScore,Mindist,42,45,0,45
1,MindistScore,Mindist,51,62,26,0
0,MindistScore,Mindist,56,64,0,58
0,MindistScore,Mindist,79,80,0,23
0,MindistScore,Mindist,80,80,0,76
0,MindistScore,Mindist,80,80,0,26
1,MindistScore,Mindist,76,69,52,0
0,MindistScore,Mindist,76,78,0,29
1,MindistScore,Mindist,46,25,27,0
0,MindistScore,Mindist,80,74,0,7
0,MindistScore,Mindist,57,64,0,60
0,MindistScore,Mindist,26,80,0,61
0,MindistScore,Mindist,44,40,0,39
0,MindistScore,Mindist,50,59,0,18
0,MindistScore,Mindist,80,80,0,77
1,MindistScore,Mindist,80,77,80,0
0,MindistScore,Mindist,73,80,0,80
1,MindistScore,Mindist,80,77,57,0
1,MindistScore,Mindist,78,65,5,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,45,72,0,68
1,MindistScore,Mindist,75,80,6,0
1,MindistScore,Mindist,48,64,19,0
1,MindistScore,Mindist,67,8,22,0
0,MindistScore,Mindist,73,80,0,50
1,MindistScore,Mindist,64,18,67,0
0,MindistScore,Mindist,78,80,0,13
1,MindistScore,Mindist,80,18,19,0
1,MindistScore,Mindist,75,10,80,0
0,MindistScore,Mindist,77,79,0,72
0,MindistScore,Mindist,19,79,0,79
1,MindistScore,Mindist,80,80,33,0
0,MindistScore,Mindist,80,80,0,16
1,MindistScore,Mindist,66,75,71,0
0,MindistScore,Mindist,80,79,0,80
1,MindistScore,Mindist,46,80,29,0
1,MindistScore,Mindist,62,32,13,0
1,MindistScore,Mindist,80,14,80,0
0,MindistScore,Mindist,80,70,0,21
1,MindistScore,Mindist,80,29,80,0
0,MindistScore,Mindist,79,80,0,52
1,MindistScore,Mindist,64,80,5,0
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,68,68,0,34
0,MindistScore,Mindist,80,80,0,65
0,MindistScore,Mindist,20,47,0,23
0,MindistScore,Mindist,80,45,0,25
1,MindistScore,Mindist,65,34,41,0
0,MindistScore,Mindist,79,80,0,76
1,MindistScore,Mindist,80,31,80,0
1,MindistScore,Mindist,80,25,80,0
1,MindistScore,Mindist,41,80,16,0
0,MindistScore,Mindist,35,42,0,16
0,MindistScore,Mindist,72,51,0,15
0,MindistScore,Mindist,80,35,0,13
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,79,80,59,0
0,MindistScore,Mindist,80,80,0,76
1,MindistScore,Mindist,71,80,61,0
0,MindistScore,Mindist,78,80,0,34
1,MindistScore,Mindist,73,60,70,0
0,MindistScore,Mindist,29,80,0,38
1,MindistScore,Mindist,80,42,48,0
1,MindistScore,Mindist,29,36,15,0
1,MindistScore,Mindist,45,53,32,0
1,MindistScore,Mindist,80,80,8,0
1,MindistScore,Mindist,76,80,80,0
1,MindistScore,Mindist,73,72,69,0
1,MindistScore,Mindist,80,71,80,0
1,MindistScore,Mindist,80,56,14,0
1,MindistScore,Mindist,74,80,14,0
1,MindistScore,Mindist,80,78,26,0
0,MindistScore,Mindist,40,80,0,78
1,MindistScore,Mindist,80,77,79,0
0,MindistScore,Mindist,72,75,0,71
0,MindistScore,Mindist,73,79,0,47
1,MindistScore,Mindist,80,36,28,0
0,MindistScore,Mindist,35,80,0,51
1,MindistScore,Mindist,79,2,36,0
1,MindistScore,Mindist,70,69,30,0
1,MindistScore,Mindist,76,73,69,0
0,MindistScore,Mindist,75,32,0,24
1,MindistScore,Mindist,80,69,60,0
1,MindistScore,Mindist,80,80,6,0
1,MindistScore,Mindist,80,76,71,0
0,MindistScore,Mindist,80,78,0,68
1,MindistScore,Mindist,80,61,80,0
1,MindistScore,Mindist,80,15,8,0
1,MindistScore,Mindist,25,80,19,0
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,69,74,0,74
1,MindistScore,Mindist,80,80,17,0
0,MindistScore,Mindist,80,80,0,70
0,MindistScore,Mindist,77,46,0,17
0,MindistScore,Mindist,67,17,0,9
0,MindistScore,Mindist,43,74,0,13
0,MindistScore,Mindist,58,35,0,13
1,MindistScore,Mindist,80,46,80,0
1,MindistScore,Mindist,77,75,60,0
0,MindistScore,Mindist,80,80,0,71
1,MindistScore,Mindist,74,74,13,0
1,MindistScore,Mindist,74,73,49,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,39,66,0,61
0,MindistScore,Mindist,75,80,0,72
0,MindistScore,Mindist,39,74,0,16
0,MindistScore,Mindist,75,80,0,80
1,MindistScore,Mindist,80,80,10,0
0,MindistScore,Mindist,68,80,0,80
1,MindistScore,Mindist,80,80,73,0
0,MindistScore,Mindist,24,31,0,21
1,MindistScore,Mindist,80,74,80,0
0,MindistScore,Mindist,50,73,0,9
0,MindistScore,Mindist,79,80,0,80
0,MindistScore,Mindist,31,80,0,80
0,MindistScore,Mindist,80,75,0,65
0,MindistScore,Mindist,28,80,0,80
0,MindistScore,Mindist,80,80,0,77
0,MindistScore,Mindist,63,74,0,78
1,MindistScore,Mindist,38,17,28,0
0,MindistScore,Mindist,79,80,0,80
1,MindistScore,Mindist,36,19,16,0
0,MindistScore,Mindist,80,80,0,51
0,MindistScore,Mindist,80,80,0,74
0,MindistScore,Mindist,80,45,0,15
0,MindistScore,Mindist,34,80,0,80
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,68,80,77,0
0,MindistScore,Mindist,21,27,0,11
0,MindistScore,Mindist,80,16,0,9
0,MindistScore,Mindist,44,65,0,53
1,MindistScore,Mindist,80,45,79,0
1,MindistScore,Mindist,53,69,46,0
0,MindistScore,Mindist,27,62,0,55
0,MindistScore,Mindist,42,80,0,80
0,MindistScore,Mindist,68,71,0,15
1,MindistScore,Mindist,80,72,75,0
0,MindistScore,Mindist,49,72,0,23
1,MindistScore,Mindist,53,78,29,0
1,MindistScore,Mindist,80,70,19,0
0,MindistScore,Mindist,21,80,0,80
0,MindistScore,Mindist,69,80,0,47
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,75,80,0,18
1,MindistScore,Mindist,78,80,59,0
0,MindistScore,Mindist,80,80,0,23
0,MindistScore,Mindist,17,49,0,49
0,MindistScore,Mindist,74,80,0,11
0,MindistScore,Mindist,80,80,0,22
0,MindistScore,Mindist,4,76,0,74
1,MindistScore,Mindist,32,67,5,0
0,MindistScore,Mindist,19,80,0,53
0,MindistScore,Mindist,80,55,0,28
1,MindistScore,Mindist,55,80,9,0
0,MindistScore,Mindist,66,74,0,74
0,MindistScore,Mindist,72,80,0,78
0,MindistScore,Mindist,73,22,0,12
0,MindistScore,Mindist,69,80,0,80
1,MindistScore,Mindist,73,41,70,0
0,MindistScore,Mindist,18,30,0,3
1,MindistScore,Mindist,80,15,80,0
1,MindistScore,Mindist,42,64,28,0
0,MindistScore,Mindist,76,76,0,33
0,MindistScore,Mindist,28,80,0,80
0,MindistScore,Mindist,77,66,0,66
0,MindistScore,Mindist,80,80,0,53
1,MindistScore,Mindist,76,47,9,0
1,MindistScore,Mindist,80,51,60,0
1,MindistScore,Mindist,76,77,67,0
1,MindistScore,Mindist,75,80,6,0
0,MindistScore,Mindist,42,74,0,13
1,MindistScore,Mindist,80,67,26,0
1,MindistScore,Mindist,80,56,10,0
1,MindistScore,Mindist,76,38,71,0
0,MindistScore,Mindist,80,80,0,13
0,MindistScore,Mindist,61,80,0,71
0,MindistScore,Mindist,17,77,0,80
0,MindistScore,Mindist,68,60,0,9
0,MindistScore,Mindist,79,68,0,19
1,MindistScore,Mindist,26,80,9,0
0,MindistScore,Mindist,80,57,0,57
0,MindistScore,Mindist,80,66,0,26
0,MindistScore,Mindist,21,75,0,3
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,59,80,0,80
1,MindistScore,Mindist,31,80,15,0
0,MindistScore,Mindist,80,77,0,68
1,MindistScore,Mindist,80,66,80,0
1,MindistScore,Mindist,80,80,16,0
0,MindistScore,Mindist,79,73,0,13
0,MindistScore,Mindist,75,71,0,25
0,MindistScore,Mindist,26,80,0,80
0,MindistScore,Mindist,72,79,0,20
1,MindistScore,Mindist,80,80,74,0
1,MindistScore,Mindist,80,19,78,0
0,MindistScore,Mindist,80,79,0,69
0,MindistScore,Mindist,15,80,0,80
0,MindistScore,Mindist,80,16,0,16
0,MindistScore,Mindist,27,80,0,60
0,MindistScore,Mindist,71,80,0,80
1,MindistScore,Mindist,80,80,20,0
0,MindistScore,Mindist,25,80,0,41
0,MindistScore,Mindist,73,80,0,17
0,MindistScore,Mindist,80,31,0,30
0,MindistScore,Mindist,77,78,0,72
0,MindistScore,Mindist,73,51,0,30
1,MindistScore,Mindist,68,24,66,0
0,MindistScore,Mindist,80,80,0,17
1,MindistScore,Mindist,80,80,80,0
1,MindistScore,Mindist,80,54,42,0
1,MindistScore,Mindist,80,26,34,0
0,MindistScore,Mindist,80,80,0,52
0,MindistScore,Mindist,80,80,0,66
0,MindistScore,Mindist,70,80,0,79
0,MindistScore,Mindist,51,80,0,74
0,MindistScore,Mindist,51,75,0,34
0,MindistScore,Mindist,47,76,0,13
1,MindistScore,Mindist,52,57,8,0
1,MindistScore,Mindist,80,33,14,0
0,MindistScore,Mindist,80,28,0,6
0,MindistScore,Mindist,35,75,0,40
0,MindistScore,Mindist,73,80,0,49
0,MindistScore,Mindist,61,47,0,16
0,MindistScore,Mindist,69,57,0,51
1,MindistScore,Mindist,31,80,14,0
0,MindistScore,Mindist,53,57,0,38
1,MindistScore,Mindist,34,49,8,0
0,MindistScore,Mindist,80,80,0,20
0,MindistScore,Mindist,48,80,0,10
0,MindistScore,Mindist,48,80,0,20
0,MindistScore,Mindist,71,80,0,80
0,MindistScore,Mindist,80,63,0,69
1,MindistScore,Mindist,80,57,79,0
0,MindistScore,Mindist,72,80,0,80
0,MindistScore,Mindist,80,80,0,43
0,MindistScore,Mindist,50,80,0,23
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,69,80,0,80
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,77,37,0,21
0,MindistScore,Mindist,29,16,0,16
1,MindistScore,Mindist,80,77,31,0
1,MindistScore,Mindist,80,21,30,0
1,MindistScore,Mindist,36,28,6,0
0,MindistScore,Mindist,45,80,0,70
0,MindistScore,Mindist,23,80,0,80
1,MindistScore,Mindist,24,40,10,0
1,MindistScore,Mindist,76,52,15,0
1,MindistScore,Mindist,62,80,58,0
0,MindistScore,Mindist,80,80,0,65
1,MindistScore,Mindist,80,39,20,0
1,MindistScore,Mindist,80,35,80,0
1,MindistScore,Mindist,80,80,3,0
0,MindistScore,Mindist,20,77,0,77
0,MindistScore,Mindist,77,51,0,25
0,MindistScore,Mindist,18,80,0,80
0,MindistScore,Mindist,37,80,0,15
0,MindistScore,Mindist,74,80,0,65
1,MindistScore,Mindist,68,78,43,0
1,MindistScore,Mindist,50,80,8,0
0,MindistScore,Mindist,80,80,0,77
0,MindistScore,Mindist,80,77,0,37
1,MindistScore,Mindist,22,29,2,0
0,MindistScore,Mindist,80,40,0,40
0,MindistScore,Mindist,80,29,0,9
0,MindistScore,Mindist,38,80,0,42
0,MindistScore,Mindist,71,15,0,14
0,MindistScore,Mindist,64,78,0,27
0,MindistScore,Mindist,73,80,0,80
0,MindistScore,Mindist,80,80,0,16
0,MindistScore,Mindist,30,80,0,80
1,MindistScore,Mindist,80,80,60,0
0,MindistScore,Mindist,77,80,0,7
1,MindistScore,Mindist,68,80,6,0
1,MindistScore,Mindist,80,80,8,0
0,MindistScore,Mindist,67,80,0,80
0,MindistScore,Mindist,66,68,0,75
1,MindistScore,Mindist,80,35,75,0
0,MindistScore,Mindist,80,80,0,21
0,MindistScore,Mindist,80,22,0,12
0,MindistScore,Mindist,47,26,0,12
1,MindistScore,Mindist,79,58,77,0
0,MindistScore,Mindist,80,41,0,12
1,MindistScore,Mindist,74,80,62,0
1,MindistScore,Mindist,80,80,80,0
1,MindistScore,Mindist,75,80,28,0
0,MindistScore,Mindist,18,80,0,46
1,MindistScore,Mindist,80,43,47,0
0,MindistScore,Mindist,27,80,0,80
0,MindistScore,Mindist,43,80,0,80
0,MindistScore,Mindist,71,47,0,21
1,MindistScore,Mindist,80,66,80,0
0,MindistScore,Mindist,80,71,0,66
0,MindistScore,Mindist,80,79,0,80
0,MindistScore,Mindist,53,80,0,80
1,MindistScore,Mindist,80,80,41,0
1,MindistScore,Mindist,55,80,24,0
0,MindistScore,Mindist,52,24,0,10
0,MindistScore,Mindist,80,69,0,3
1,MindistScore,Mindist,79,52,9,0
0,MindistScore,Mindist,70,80,0,30
0,MindistScore,Mindist,80,53,0,47
0,MindistScore,Mindist,63,80,0,80
0,MindistScore,Mindist,74,80,0,80
1,MindistScore,Mindist,75,71,57,0
0,MindistScore,Mindist,71,45,0,16
0,MindistScore,Mindist,18,80,0,80
0,MindistScore,Mindist,52,80,0,80
0,MindistScore,Mindist,75,80,0,73
0,MindistScore,Mindist,26,80,0,18
1,MindistScore,Mindist,80,78,79,0
1,MindistScore,Mindist,64,61,14,0
0,MindistScore,Mindist,73,46,0,35
0,MindistScore,Mindist,73,80,0,29
0,MindistScore,Mindist,80,80,0,14
1,MindistScore,Mindist,80,46,80,0
1,MindistScore,Mindist,43,80,21,0
0,MindistScore,Mindist,29,80,0,80
0,MindistScore,Mindist,80,71,0,63
1,MindistScore,Mindist,73,73,21,0
0,MindistScore,Mindist,47,50,0,37
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,80,80,0,4
0,MindistScore,Mindist,78,21,0,3
1,MindistScore,Mindist,80,22,10,0
1,MindistScore,Mindist,49,29,30,0
1,MindistScore,Mindist,79,80,77,0
0,MindistScore,Mindist,80,80,0,28
1,MindistScore,Mindist,66,80,13,0
1,MindistScore,Mindist,80,80,65,0
0,MindistScore,Mindist,77,54,0,18
0,MindistScore,Mindist,33,80,0,29
0,MindistScore,Mindist,80,60,0,9
0,MindistScore,Mindist,40,80,0,30
0,MindistScore,Mindist,0,80,0,80
0,MindistScore,Mindist,80,73,0,16
0,MindistScore,Mindist,80,80,0,61
0,MindistScore,Mindist,42,28,0,14
1,MindistScore,Mindist,65,80,5,0
0,MindistScore,Mindist,80,80,0,23
1,MindistScore,Mindist,80,63,72,0
1,MindistScore,Mindist,58,80,19,0
1,MindistScore,Mindist,80,45,33,0
0,MindistScore,Mindist,56,80,0,49
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,41,59,0,22
1,MindistScore,Mindist,72,80,36,0
1,MindistScore,Mindist,61,79,33,0
1,MindistScore,Mindist,66,76,8,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,3,41,0,41
0,MindistScore,Mindist,37,41,0,2
0,MindistScore,Mindist,36,41,0,23
0,MindistScore,Mindist,66,80,0,22
1,MindistScore,Mindist,77,63,73,0
1,MindistScore,Mindist,78,18,25,0
0,MindistScore,Mindist,22,80,0,39
0,MindistScore,Mindist,75,73,0,13
0,MindistScore,Mindist,80,80,0,74
0,MindistScore,Mindist,80,54,0,24
0,MindistScore,Mindist,80,80,0,15
1,MindistScore,Mindist,80,80,44,0
0,MindistScore,Mindist,62,80,0,80
1,MindistScore,Mindist,80,28,16,0
1,MindistScore,Mindist,76,44,10,0
1,MindistScore,Mindist,78,23,19,0
0,MindistScore,Mindist,25,80,0,20
0,MindistScore,Mindist,29,80,0,72
0,MindistScore,Mindist,77,72,0,4
0,MindistScore,Mindist,80,80,0,71
0,MindistScore,Mindist,50,75,0,75
1,MindistScore,Mindist,72,72,23,0
0,MindistScore,Mindist,80,79,0,6
0,MindistScore,Mindist,80,80,0,71
0,MindistScore,Mindist,76,34,0,28
0,MindistScore,Mindist,80,22,0,5
0,MindistScore,Mindist,51,80,0,14
1,MindistScore,Mindist,80,77,12,0
0,MindistScore,Mindist,79,80,0,77
0,MindistScore,Mindist,76,80,0,79
1,MindistScore,Mindist,72,68,6,0
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,46,80,0,12
0,MindistScore,Mindist,0,74,0,72
1,MindistScore,Mindist,20,75,3,0
1,MindistScore,Mindist,80,45,73,0
1,MindistScore,Mindist,80,25,71,0
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,55,80,0,80
1,MindistScore,Mindist,80,80,22,0
1,MindistScore,Mindist,80,80,28,0
1,MindistScore,Mindist,80,35,6,0
0,MindistScore,Mindist,75,80,0,71
1,MindistScore,Mindist,80,73,80,0
1,MindistScore,Mindist,39,27,6,0
0,MindistScore,Mindist,17,80,0,80
1,MindistScore,Mindist,80,80,16,0
1,MindistScore,Mindist,80,36,11,0
0,MindistScore,Mindist,80,80,0,75
1,MindistScore,Mindist,35,19,29,0
1,MindistScore,Mindist,18,35,9,0
1,MindistScore,Mindist,75,80,23,0
1,MindistScore,Mindist,80,80,72,0
0,MindistScore,Mindist,70,79,0,74
1,MindistScore,Mindist,80,80,62,0
1,MindistScore,Mindist,80,52,35,0
1,MindistScore,Mindist,79,41,6,0
1,MindistScore,Mindist,80,69,80,0
0,MindistScore,Mindist,44,79,0,49
1,MindistScore,Mindist,44,13,47,0
0,MindistScore,Mindist,30,21,0,9
0,MindistScore,Mindist,23,22,0,17
1,MindistScore,Mindist,80,80,71,0
0,MindistScore,Mindist,76,80,0,80
1,MindistScore,Mindist,43,80,10,0
1,MindistScore,Mindist,80,72,60,0
0,MindistScore,Mindist,50,74,0,74
0,MindistScore,Mindist,28,46,0,31
1,MindistScore,Mindist,80,34,80,0
0,MindistScore,Mindist,63,50,0,9
1,MindistScore,Mindist,80,72,80,0
0,MindistScore,Mindist,80,80,0,7
0,MindistScore,Mindist,80,69,0,63
0,MindistScore,Mindist,24,80,0,47
0,MindistScore,Mindist,80,80,0,52
0,MindistScore,Mindist,80,80,0,65
0,MindistScore,Mindist,80,45,0,16
1,MindistScore,Mindist,70,19,23,0
1,MindistScore,Mindist,80,62,61,0
1,MindistScore,Mindist,77,75,54,0
0,MindistScore,Mindist,10,77,0,2
0,MindistScore,Mindist,36,76,0,22
0,MindistScore,Mindist,42,49,0,20
0,MindistScore,Mindist,46,32,0,5
0,MindistScore,Mindist,40,69,0,24
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,8,38,0,38
1,MindistScore,Mindist,33,77,23,0
0,MindistScore,Mindist,80,72,0,26
0,MindistScore,Mindist,62,76,0,78
1,MindistScore,Mindist,80,80,18,0
0,MindistScore,Mindist,78,80,0,33
0,MindistScore,Mindist,19,80,0,75
0,MindistScore,Mindist,48,80,0,5
0,MindistScore,Mindist,20,50,0,50
0,MindistScore,Mindist,62,80,0,80
0,MindistScore,Mindist,78,80,0,80
0,MindistScore,Mindist,80,80,0,17
0,MindistScore,Mindist,26,74,0,74
0,MindistScore,Mindist,44,66,0,25
1,MindistScore,Mindist,78,36,76,0
0,MindistScore,Mindist,24,80,0,32
0,MindistScore,Mindist,80,74,0,68
1,MindistScore,Mindist,80,80,80,0
0,MindistScore,Mindist,49,80,0,80
1,MindistScore,Mindist,80,75,27,0
1,MindistScore,Mindist,51,80,20,0
0,MindistScore,Mindist,80,80,0,14
0,MindistScore,Mindist,80,80,0,9
0,MindistScore,Mindist,80,42,0,5
1,MindistScore,Mindist,80,72,66,0
0,MindistScore,Mindist,40,80,0,80
0,MindistScore,Mindist,80,80,0,77
1,MindistScore,Mindist,76,57,78,0
1,MindistScore,Mindist,79,33,74,0
1,MindistScore,Mindist,76,63,19,0
0,MindistScore,Mindist,78,68,0,32
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,80,72,19,0
0,MindistScore,Mindist,80,68,0,10
1,MindistScore,Mindist,80,46,13,0
0,MindistScore,Mindist,80,43,0,8
1,MindistScore,Mindist,70,80,70,0
0,MindistScore,Mindist,36,68,0,58
0,MindistScore,Mindist,75,61,0,19
0,MindistScore,Mindist,74,80,0,80
1,MindistScore,Mindist,80,23,80,0
0,MindistScore,Mindist,80,80,0,15
0,MindistScore,Mindist,80,80,0,80
0,MindistScore,Mindist,55,80,0,18
0,MindistScore,Mindist,75,80,0,80
0,MindistScore,Mindist,80,71,0,76
0,MindistScore,Mindist,80,80,0,80
1,MindistScore,Mindist,72,80,63,0
0,MindistScore,Mindist,80,65,0,64
0,MindistScore,Mindist,40,80,0,47
0,MindistScore,Mindist,28,80,0,80
1,MindistScore,Mindist,80,10,80,0
