,mscore
2998,67
2999,22
3000,60
3001,80
3002,48
3003,46
3004,30
3005,59
3006,73
3007,51
3008,66
3009,38
3010,49
3011,43
3012,70
3013,31
3014,40
3015,25
3016,77
3017,28
3018,29
3019,39
3020,80
3021,10
3022,62
3023,20
3024,46
3025,17
3026,16
3027,43
3028,56
3029,25
3030,35
3031,21
3032,18
3033,60
3034,45
3035,46
3036,55
3037,20
3038,47
3039,19
3040,4
3041,35
3042,32
3043,79
3044,80
3045,30
3046,26
3047,71
3048,72
3049,73
3050,32
3051,41
3052,57
3053,37
3054,72
3055,74
3056,40
3057,47
3058,64
3059,48
3060,22
3061,42
3062,13
3063,49
3064,36
3065,10
3066,73
3067,45
3068,67
3069,29
3070,20
3071,45
3072,54
3073,27
3074,20
3075,41
3076,46
3077,66
3078,60
3079,57
3080,48
3081,34
3082,59
3083,17
3084,23
3085,53
3086,30
3087,20
3088,46
3089,39
3090,50
3091,21
3092,73
3093,52
3094,57
3095,40
3096,80
3097,41
3098,40
3099,76
3100,80
3101,30
3102,25
3103,40
3104,67
3105,54
3106,57
3107,47
3108,51
3109,61
3110,46
3111,26
3112,33
3113,62
3114,23
3115,49
3116,56
3117,65
3118,75
3119,71
3120,52
3121,3
3122,24
3123,72
3124,75
3125,67
3126,37
3127,10
3128,29
3129,72
3130,34
3131,36
3132,80
3133,78
3134,15
3135,56
3136,7
3137,67
3138,68
3139,70
3140,24
3141,62
3142,41
3143,10
3144,75
3145,41
3146,36
3147,44
3148,43
3149,55
3150,79
3151,56
3152,47
3153,46
3154,52
3155,45
3156,42
3157,74
3158,31
3159,37
3160,28
3161,71
3162,13
3163,20
3164,26
3165,52
3166,49
3167,34
3168,68
3169,65
3170,50
3171,69
3172,14
3173,38
3174,29
3175,52
3176,19
3177,33
3178,52
3179,35
3180,17
3181,22
3182,26
3183,25
3184,25
3185,29
3186,54
3187,19
3188,80
3189,45
3190,49
3191,31
3192,41
3193,38
3194,44
3195,29
3196,55
3197,57
3198,51
3199,52
3200,45
3201,80
3202,41
3203,28
3204,14
3205,46
3206,28
3207,34
3208,29
3209,54
3210,68
3211,49
3212,34
3213,37
3214,44
3215,36
3216,65
3217,46
3218,53
3219,29
3220,22
3221,36
3222,19
3223,48
3224,29
3225,30
3226,24
3227,3
3228,65
3229,69
3230,46
3231,41
3232,34
3233,68
3234,70
3235,80
3236,48
3237,22
3238,17
3239,26
3240,20
3241,42
3242,41
3243,57
3244,78
3245,49
3246,22
3247,36
3248,14
3249,76
3250,43
3251,21
3252,38
3253,47
3254,20
3255,66
3256,72
3257,39
3258,42
3259,80
3260,54
3261,75
3262,78
3263,27
3264,58
3265,47
3266,50
3267,35
3268,46
3269,46
3270,49
3271,49
3272,8
3273,22
3274,59
3275,28
3276,31
3277,62
3278,32
3279,47
3280,43
3281,72
3282,78
3283,52
3284,53
3285,75
3286,48
3287,13
3288,78
3289,55
3290,47
3291,18
3292,32
3293,67
3294,45
3295,44
3296,27
3297,46
3298,75
3299,43
3300,51
3301,24
3302,19
3303,79
3304,15
3305,30
3306,27
3307,73
3308,80
3309,21
3310,20
3311,49
3312,24
3313,22
3314,43
3315,73
3316,45
3317,80
3318,62
3319,80
3320,43
3321,26
3322,24
3323,19
3324,41
3325,44
3326,36
3327,47
3328,80
3329,28
3330,41
3331,45
3332,53
3333,75
3334,72
3335,13
3336,73
3337,35
3338,14
3339,72
3340,46
3341,42
3342,51
3343,25
3344,32
3345,37
3346,56
3347,74
3348,41
3349,41
3350,80
3351,47
3352,39
3353,34
3354,23
3355,33
3356,15
3357,28
3358,73
3359,50
3360,80
3361,47
3362,42
3363,44
3364,30
3365,51
3366,72
3367,44
3368,39
3369,24
3370,25
3371,27
3372,10
3373,38
3374,71
3375,44
3376,37
3377,30
3378,53
3379,19
3380,36
3381,56
3382,78
3383,77
3384,48
3385,58
3386,28
3387,28
3388,35
3389,70
3390,28
3391,24
3392,42
3393,70
3394,31
3395,32
3396,29
3397,51
3398,25
3399,39
3400,38
3401,44
3402,44
3403,50
3404,21
3405,26
3406,32
3407,29
3408,52
3409,39
3410,31
3411,39
3412,35
3413,47
3414,23
3415,31
3416,26
3417,24
3418,39
3419,24
3420,24
3421,32
3422,34
3423,42
3424,49
3425,72
3426,51
3427,68
3428,35
3429,66
3430,53
3431,31
3432,26
3433,49
3434,32
3435,17
3436,78
3437,47
3438,58
3439,28
3440,44
3441,42
3442,29
3443,52
3444,55
3445,68
3446,45
3447,66
3448,43
3449,44
3450,51
3451,18
3452,37
3453,29
3454,34
3455,41
3456,36
3457,31
3458,48
3459,25
3460,40
3461,64
3462,44
3463,14
3464,54
3465,39
3466,74
3467,46
3468,80
3469,54
3470,29
3471,22
3472,49
3473,55
3474,35
3475,51
3476,26
3477,34
3478,21
3479,37
3480,64
3481,61
3482,59
3483,55
3484,24
3485,10
3486,54
3487,49
3488,32
3489,80
3490,0
3491,33
3492,65
3493,44
3494,3
3495,71
3496,60
3497,27
3498,26
3499,23
3500,34
3501,79
3502,38
3503,71
3504,23
3505,57
3506,53
3507,78
3508,32
3509,80
3510,43
3511,54
3512,32
3513,37
3514,17
3515,39
3516,17
3517,80
3518,48
3519,26
3520,43
3521,61
3522,57
3523,68
3524,50
3525,30
3526,73
3527,51
3528,32
3529,62
3530,29
3531,79
3532,21
3533,65
3534,40
3535,45
3536,0
3537,43
3538,67
3539,40
3540,59
3541,17
3542,47
3543,43
3544,18
3545,24
3546,58
3547,56
3548,76
3549,33
3550,41
3551,44
3552,45
3553,42
3554,48
3555,19
3556,48
3557,77
3558,46
3559,61
3560,80
3561,79
3562,46
3563,80
3564,19
3565,76
3566,23
3567,34
3568,49
3569,57
3570,58
3571,48
3572,34
3573,36
3574,69
3575,64
3576,17
3577,46
3578,46
3579,46
3580,35
3581,33
3582,50
3583,36
3584,37
3585,56
3586,48
3587,60
3588,23
3589,76
3590,23
3591,20
3592,73
3593,80
3594,39
3595,29
3596,29
3597,50
3598,60
3599,42
3600,46
3601,34
3602,56
3603,54
3604,51
3605,60
3606,33
3607,51
3608,30
3609,45
3610,41
3611,69
3612,46
3613,42
3614,49
3615,20
3616,75
3617,59
3618,56
3619,32
3620,41
3621,45
3622,15
3623,27
3624,53
3625,21
3626,31
3627,31
3628,48
3629,54
3630,48
3631,25
3632,69
3633,27
3634,80
3635,28
3636,64
3637,71
3638,29
3639,44
3640,43
3641,49
3642,22
3643,53
3644,64
3645,69
3646,36
3647,41
3648,80
3649,36
3650,75
3651,48
3652,70
3653,24
3654,72
3655,19
3656,23
3657,80
3658,52
3659,22
3660,48
3661,17
3662,17
3663,51
3664,61
3665,59
3666,55
3667,54
3668,24
3669,76
3670,35
3671,57
3672,22
3673,49
3674,49
3675,28
3676,80
3677,80
3678,30
3679,64
3680,25
3681,47
3682,23
3683,49
3684,29
3685,80
3686,16
3687,32
3688,29
3689,16
3690,56
3691,25
3692,70
3693,41
3694,36
3695,40
3696,25
3697,49
3698,44
3699,4
3700,36
3701,74
3702,10
3703,69
3704,23
3705,67
3706,31
3707,42
3708,48
3709,47
3710,80
3711,67
3712,3
3713,43
3714,26
3715,72
3716,44
3717,49
3718,45
3719,56
3720,54
3721,35
3722,26
3723,24
3724,40
3725,41
3726,46
3727,31
3728,71
3729,39
3730,43
3731,60
3732,75
3733,38
3734,63
3735,42
3736,22
3737,28
3738,14
3739,47
3740,74
3741,19
3742,34
3743,78
3744,51
3745,47
3746,45
3747,4
3748,25
3749,80
3750,32
3751,29
3752,49
3753,72
3754,28
3755,37
3756,43
3757,35
3758,48
3759,40
3760,20
3761,71
3762,51
3763,12
3764,24
3765,54
3766,63
3767,38
3768,15
3769,43
3770,22
3771,42
3772,80
3773,46
3774,80
3775,50
3776,23
3777,71
3778,45
3779,34
3780,44
3781,72
3782,80
3783,49
3784,79
3785,23
3786,50
3787,73
3788,5
3789,43
3790,65
3791,80
3792,51
3793,25
3794,38
3795,63
3796,77
3797,42
3798,24
3799,55
3800,79
3801,37
3802,45
3803,39
3804,38
3805,19
3806,27
3807,49
3808,35
3809,41
3810,39
3811,31
3812,49
3813,4
3814,47
3815,50
3816,19
3817,50
3818,34
3819,29
3820,61
3821,79
3822,16
3823,46
3824,21
3825,78
3826,52
3827,29
3828,49
3829,80
3830,47
3831,60
3832,25
3833,48
3834,45
3835,34
3836,2
3837,74
3838,38
3839,21
3840,73
3841,57
3842,59
3843,45
3844,27
3845,42
3846,21
3847,40
3848,48
3849,60
3850,38
3851,77
3852,56
3853,26
3854,28
3855,17
3856,52
3857,79
3858,45
3859,80
3860,53
3861,41
3862,80
3863,53
3864,72
3865,72
3866,23
3867,44
3868,53
3869,51
3870,19
3871,72
3872,48
3873,80
3874,72
3875,68
3876,42
3877,64
3878,59
3879,50
3880,40
3881,52
3882,72
3883,37
3884,53
3885,80
3886,27
3887,50
3888,35
3889,32
3890,28
3891,23
3892,39
3893,50
3894,72
3895,26
3896,28
3897,47
3898,43
3899,53
3900,54
3901,35
3902,44
3903,35
3904,52
3905,5
3906,67
3907,78
3908,49
3909,38
3910,28
3911,73
3912,30
3913,43
3914,50
3915,64
3916,69
3917,31
3918,75
3919,32
3920,64
3921,80
3922,14
3923,41
3924,44
3925,74
3926,42
3927,47
3928,38
3929,47
3930,19
3931,37
3932,32
3933,20
3934,58
3935,72
3936,31
3937,49
3938,75
3939,51
3940,32
3941,59
3942,39
3943,52
3944,34
3945,59
3946,72
3947,46
3948,45
3949,44
3950,72
3951,58
3952,67
3953,15
3954,32
3955,57
3956,51
3957,46
3958,69
3959,53
3960,44
3961,59
3962,62
3963,17
3964,49
3965,59
3966,14
3967,40
3968,34
3969,72
3970,21
3971,77
3972,41
3973,61
3974,75
3975,77
3976,64
3977,34
3978,26
3979,41
3980,44
3981,19
3982,44
3983,33
3984,60
3985,79
3986,28
3987,23
3988,45
3989,17
3990,35
3991,51
3992,38
3993,22
3994,44
3995,17
3996,61
3997,80
3998,45
3999,51
4000,79
4001,22
4002,43
4003,46
4004,65
4005,46
4006,24
4007,43
4008,68
4009,76
4010,64
4011,69
4012,41
4013,44
4014,9
4015,43
4016,49
4017,54
4018,49
4019,33
4020,47
4021,39
4022,49
4023,2
4024,48
4025,73
4026,42
4027,27
4028,62
4029,41
4030,20
4031,12
4032,45
4033,29
4034,75
4035,52
4036,59
4037,43
4038,46
4039,37
4040,50
4041,54
4042,50
4043,31
4044,27
4045,19
4046,80
4047,18
4048,36
4049,43
4050,37
4051,30
4052,52
4053,43
4054,26
4055,20
4056,62
4057,61
4058,48
4059,50
4060,70
4061,68
4062,41
4063,67
4064,56
4065,49
4066,22
4067,24
4068,44
4069,28
4070,30
4071,51
4072,43
4073,41
4074,26
4075,42
4076,19
4077,57
4078,57
4079,60
4080,50
4081,39
4082,78
4083,45
4084,21
4085,55
4086,34
4087,77
4088,8
4089,57
4090,41
4091,69
4092,47
4093,65
4094,21
4095,29
4096,67
4097,44
4098,41
4099,43
4100,29
4101,42
4102,29
4103,37
4104,21
4105,19
4106,80
4107,79
4108,57
4109,52
4110,49
4111,44
4112,50
4113,46
4114,30
4115,26
4116,75
4117,23
4118,80
4119,26
4120,72
4121,72
4122,29
4123,74
4124,47
4125,31
4126,49
4127,23
4128,45
4129,55
4130,43
4131,31
4132,49
4133,66
4134,35
4135,63
4136,68
4137,68
4138,42
4139,45
4140,59
4141,27
4142,64
4143,51
4144,4
4145,26
4146,63
4147,43
4148,56
4149,41
4150,60
4151,29
4152,56
4153,39
4154,25
4155,18
4156,64
4157,74
4158,72
4159,55
4160,57
4161,23
4162,38
4163,28
4164,18
4165,41
4166,64
4167,27
4168,6
4169,47
4170,71
4171,46
4172,30
4173,68
4174,48
4175,44
4176,26
4177,44
4178,50
4179,65
4180,22
4181,53
4182,42
4183,51
4184,29
4185,30
4186,36
4187,54
4188,32
4189,55
4190,75
4191,31
4192,46
4193,57
4194,17
4195,45
4196,31
4197,24
4198,69
4199,60
4200,55
4201,69
4202,56
4203,55
4204,80
4205,39
4206,48
4207,0
4208,29
4209,51
4210,45
4211,26
4212,37
4213,73
4214,78
4215,46
4216,33
4217,27
4218,53
4219,48
4220,56
4221,33
4222,27
4223,67
4224,69
4225,18
4226,45
4227,26
4228,42
4229,48
4230,10
4231,20
4232,76
4233,51
4234,34
4235,42
4236,57
4237,48
4238,60
4239,27
4240,25
4241,42
4242,29
4243,80
4244,28
4245,43
4246,64
4247,21
4248,20
4249,24
4250,43
4251,31
4252,23
4253,54
4254,52
4255,77
4256,45
4257,71
4258,45
4259,32
4260,16
4261,69
4262,79
4263,69
4264,24
4265,32
4266,18
4267,61
4268,47
4269,46
4270,80
4271,32
4272,24
4273,49
4274,35
4275,80
4276,47
4277,64
4278,25
4279,69
4280,40
4281,30
4282,44
4283,54
4284,36
4285,22
4286,80
4287,34
4288,80
4289,71
4290,26
4291,38
4292,19
4293,79
4294,80
4295,79
4296,45
4297,55
4298,77
4299,78
4300,58
4301,61
4302,46
4303,35
4304,44
4305,21
4306,68
4307,68
4308,36
4309,54
4310,57
4311,41
4312,25
4313,22
4314,40
4315,32
4316,20
4317,16
4318,49
4319,58
4320,67
4321,40
4322,76
4323,22
4324,34
4325,78
4326,19
4327,58
4328,51
4329,32
4330,49
4331,48
4332,29
4333,36
4334,80
4335,41
4336,47
4337,18
4338,74
4339,60
4340,74
4341,66
4342,56
4343,44
4344,47
4345,69
4346,51
4347,24
4348,67
4349,38
4350,71
4351,38
4352,40
4353,64
4354,53
4355,40
4356,62
4357,50
4358,72
4359,9
4360,40
4361,33
4362,53
4363,27
4364,48
4365,65
4366,32
4367,39
4368,17
4369,76
4370,66
4371,28
4372,62
4373,47
4374,31
4375,57
4376,10
4377,46
4378,62
4379,80
4380,55
4381,18
4382,21
4383,25
4384,67
4385,10
4386,21
4387,60
4388,68
4389,44
4390,19
4391,16
4392,55
4393,45
4394,54
4395,53
4396,42
4397,41
4398,29
4399,31
4400,72
4401,36
4402,46
4403,55
4404,12
4405,72
4406,57
4407,24
4408,80
4409,19
4410,39
4411,49
4412,40
4413,71
4414,44
4415,80
4416,21
4417,25
4418,40
4419,38
4420,56
4421,45
4422,51
4423,20
4424,27
4425,79
4426,80
4427,25
4428,70
4429,46
4430,24
4431,71
4432,76
4433,51
4434,80
4435,26
4436,77
4437,62
4438,42
4439,29
4440,18
4441,40
4442,29
4443,34
4444,25
4445,80
4446,43
4447,40
4448,45
4449,48
4450,80
4451,20
4452,43
4453,26
4454,19
4455,79
4456,69
4457,21
4458,41
4459,44
4460,50
4461,50
4462,47
4463,77
4464,73
4465,25
4466,43
4467,43
4468,44
4469,42
4470,45
4471,78
4472,25
4473,64
4474,33
4475,46
4476,26
4477,54
4478,44
4479,16
4480,71
4481,72
4482,40
4483,54
4484,63
4485,29
4486,49
4487,11
4488,65
4489,22
4490,55
4491,10
4492,33
4493,22
4494,19
4495,75
4496,54
4497,55
4498,68
4499,29
4500,80
4501,38
4502,55
4503,26
4504,66
4505,19
4506,21
4507,48
4508,55
4509,25
4510,20
4511,80
4512,47
4513,22
4514,63
4515,80
4516,42
4517,25
4518,19
4519,23
4520,2
4521,75
4522,39
4523,37
4524,54
4525,25
4526,18
4527,34
4528,44
4529,45
4530,74
4531,44
4532,75
4533,30
4534,80
4535,80
4536,59
4537,53
4538,72
4539,41
4540,26
4541,36
4542,35
4543,52
4544,24
4545,28
4546,71
4547,79
4548,32
4549,68
4550,51
4551,51
4552,38
4553,21
4554,37
4555,43
4556,39
4557,65
4558,63
4559,37
4560,77
4561,9
4562,73
4563,39
4564,58
4565,48
4566,41
4567,46
4568,38
4569,42
4570,47
4571,64
4572,78
4573,44
4574,44
4575,35
4576,33
4577,24
4578,60
4579,42
4580,21
4581,70
4582,80
4583,30
4584,32
4585,23
4586,61
4587,55
4588,46
4589,72
4590,72
4591,47
4592,42
4593,26
4594,32
4595,71
4596,60
4597,44
4598,48
4599,38
4600,80
4601,17
4602,49
4603,78
4604,33
4605,31
4606,11
4607,70
4608,30
4609,20
4610,69
4611,24
4612,16
4613,48
4614,43
4615,18
4616,62
4617,47
4618,37
4619,35
4620,59
4621,45
4622,74
4623,25
4624,73
4625,72
4626,27
4627,26
4628,44
4629,24
4630,24
4631,29
4632,55
4633,31
4634,42
4635,17
4636,17
4637,54
4638,51
4639,50
4640,21
4641,38
4642,23
4643,16
4644,50
4645,23
4646,49
4647,45
4648,34
4649,64
4650,47
4651,21
4652,44
4653,51
4654,28
4655,30
4656,23
4657,55
4658,10
4659,63
4660,52
4661,58
4662,58
4663,65
4664,46
4665,69
4666,35
4667,36
4668,31
4669,12
4670,32
4671,75
4672,47
4673,40
4674,69
4675,80
4676,49
4677,23
4678,41
4679,30
4680,46
4681,47
4682,75
4683,41
4684,25
4685,53
4686,80
4687,55
4688,73
4689,33
4690,38
4691,31
4692,46
4693,41
4694,74
4695,38
4696,24
4697,76
4698,23
4699,23
4700,39
4701,42
4702,46
4703,6
4704,56
4705,37
4706,52
4707,45
4708,19
4709,27
4710,42
4711,58
4712,43
4713,22
4714,48
4715,79
4716,50
4717,42
4718,14
4719,29
4720,31
4721,14
4722,39
4723,42
4724,22
4725,48
4726,71
4727,80
4728,55
4729,75
4730,25
4731,48
4732,28
4733,66
4734,35
4735,29
4736,49
4737,62
4738,34
4739,33
4740,41
4741,24
4742,31
4743,52
4744,36
4745,68
4746,31
4747,24
4748,67
4749,38
4750,36
4751,54
4752,37
4753,24
4754,70
4755,80
4756,35
4757,18
4758,35
4759,51
4760,37
4761,75
4762,55
4763,24
4764,80
4765,38
4766,57
4767,70
4768,12
4769,80
4770,52
4771,42
4772,77
4773,53
4774,23
4775,37
4776,66
4777,29
4778,51
4779,62
4780,45
4781,42
4782,19
4783,40
4784,20
4785,24
4786,47
4787,80
4788,46
4789,28
4790,45
4791,48
4792,17
4793,76
4794,17
4795,67
4796,21
4797,49
4798,17
4799,49
4800,78
4801,46
4802,52
4803,21
4804,24
4805,80
4806,27
4807,44
4808,35
4809,40
4810,32
4811,65
4812,39
4813,43
4814,73
4815,42
4816,53
4817,49
4818,68
4819,26
4820,80
4821,38
4822,80
4823,34
4824,51
4825,60
4826,78
4827,76
4828,45
4829,45
4830,47
4831,57
4832,25
4833,22
4834,45
4835,64
4836,77
4837,49
4838,39
4839,24
4840,25
4841,80
4842,37
4843,24
4844,45
4845,70
4846,57
4847,55
4848,70
4849,76
4850,80
4851,18
4852,54
4853,72
4854,36
4855,26
4856,42
4857,22
4858,56
4859,46
4860,23
4861,56
4862,23
4863,20
4864,78
4865,64
4866,49
4867,40
4868,23
4869,69
4870,65
4871,28
4872,30
4873,30
4874,53
4875,56
4876,23
4877,26
4878,63
4879,27
4880,45
4881,30
4882,46
4883,33
4884,65
4885,54
4886,10
4887,61
4888,55
4889,49
4890,46
4891,33
4892,47
4893,48
4894,45
4895,24
4896,23
4897,27
4898,53
4899,77
4900,80
4901,59
4902,70
4903,54
4904,45
4905,74
4906,74
4907,79
4908,74
4909,31
4910,80
4911,44
4912,20
4913,42
4914,42
4915,35
4916,21
4917,30
4918,21
4919,25
4920,51
4921,75
4922,44
4923,51
4924,50
4925,20
4926,69
4927,77
4928,22
4929,48
4930,44
4931,66
4932,67
4933,49
4934,50
4935,46
4936,37
4937,68
4938,54
4939,25
4940,73
4941,46
4942,76
4943,65
4944,69
4945,56
4946,10
4947,50
4948,28
4949,43
4950,70
4951,74
4952,28
4953,28
4954,38
4955,59
4956,5
4957,34
4958,39
4959,70
4960,72
4961,69
4962,52
4963,68
4964,43
4965,19
4966,38
4967,22
4968,42
4969,44
4970,46
4971,10
4972,17
4973,40
4974,45
4975,20
4976,19
4977,45
4978,45
4979,21
4980,54
4981,20
4982,63
4983,36
4984,43
4985,43
4986,55
4987,51
4988,71
4989,18
4990,68
4991,34
4992,66
4993,80
4994,32
4995,72
4996,48
4997,43
4998,80
4999,43
5000,59
5001,21
5002,22
5003,21
5004,27
5005,50
5006,18
5007,50
5008,76
5009,62
5010,46
5011,40
5012,44
5013,57
5014,7
5015,44
5016,23
5017,44
5018,25
5019,78
5020,75
5021,36
5022,47
5023,70
5024,74
5025,37
5026,52
5027,48
5028,18
5029,24
5030,28
5031,49
5032,10
5033,13
5034,30
5035,20
5036,40
5037,80
5038,64
5039,80
5040,50
5041,50
5042,73
5043,36
5044,73
5045,53
5046,49
5047,49
5048,37
5049,38
5050,37
5051,54
5052,44
5053,33
5054,52
5055,59
5056,71
5057,46
5058,40
5059,80
5060,64
5061,40
5062,76
5063,25
5064,52
5065,66
5066,80
5067,42
5068,24
5069,52
5070,54
5071,37
5072,33
5073,48
5074,60
5075,54
5076,36
5077,16
5078,43
5079,79
5080,49
5081,23
5082,25
5083,54
5084,35
5085,52
5086,17
5087,39
5088,57
5089,72
5090,29
5091,23
5092,27
5093,73
5094,66
5095,39
5096,17
5097,63
5098,7
5099,19
5100,61
5101,70
5102,34
5103,27
5104,31
5105,59
5106,78
5107,60
5108,67
5109,31
5110,41
5111,71
5112,32
5113,35
5114,75
5115,20
5116,36
5117,29
5118,80
5119,40
5120,19
5121,44
5122,74
5123,80
5124,43
5125,40
5126,38
5127,42
5128,35
5129,68
5130,72
5131,26
5132,11
5133,66
5134,71
5135,70
5136,51
5137,34
5138,23
5139,70
5140,65
5141,40
5142,24
5143,19
5144,53
5145,49
5146,38
5147,35
5148,53
5149,49
5150,47
5151,38
5152,75
5153,47
5154,47
5155,72
5156,13
5157,56
5158,33
5159,22
5160,61
5161,74
5162,65
5163,78
5164,25
5165,24
5166,46
5167,55
5168,48
5169,42
5170,42
5171,65
5172,41
5173,74
5174,46
5175,77
5176,8
5177,45
5178,35
5179,35
5180,27
5181,74
5182,20
5183,36
5184,39
5185,41
5186,15
5187,35
5188,80
5189,69
5190,22
5191,37
5192,53
5193,68
5194,45
5195,69
5196,47
5197,33
5198,55
5199,73
5200,45
5201,51
5202,35
5203,65
5204,39
5205,67
5206,56
5207,51
5208,37
5209,47
5210,70
5211,41
5212,26
5213,43
5214,34
5215,47
5216,54
5217,19
5218,59
5219,33
5220,73
5221,69
5222,68
5223,76
5224,79
5225,15
5226,59
5227,39
5228,41
5229,36
5230,64
5231,41
5232,23
5233,61
5234,69
5235,77
5236,69
5237,34
5238,41
5239,55
5240,65
5241,67
5242,39
5243,59
5244,73
5245,35
5246,53
5247,36
5248,33
5249,70
5250,61
5251,39
5252,45
5253,34
5254,47
5255,51
5256,34
5257,32
5258,77
5259,55
5260,78
5261,54
5262,28
5263,68
5264,71
5265,49
5266,73
5267,54
5268,23
5269,28
5270,50
5271,24
5272,19
5273,34
5274,46
5275,42
5276,78
5277,44
5278,55
5279,25
5280,17
5281,50
5282,25
5283,20
5284,43
5285,49
5286,40
5287,22
5288,31
5289,78
5290,37
5291,45
5292,69
5293,63
5294,50
5295,79
5296,30
5297,2
5298,26
5299,23
5300,49
5301,45
5302,73
5303,29
5304,28
5305,37
5306,18
5307,43
5308,62
5309,44
5310,69
5311,32
5312,58
5313,19
5314,16
5315,43
5316,80
5317,63
5318,59
5319,6
5320,45
5321,54
5322,21
5323,53
5324,80
5325,70
5326,69
5327,48
5328,28
5329,76
5330,28
5331,21
5332,56
5333,47
5334,23
5335,26
5336,34
5337,19
5338,72
5339,40
5340,42
5341,42
5342,25
5343,52
5344,60
5345,21
5346,44
5347,48
5348,66
5349,74
5350,20
5351,43
5352,42
5353,32
5354,48
5355,27
5356,44
5357,55
5358,75
5359,21
5360,34
5361,34
5362,23
5363,68
5364,23
5365,30
5366,24
5367,40
5368,25
5369,22
5370,33
5371,42
5372,10
5373,49
5374,69
5375,72
5376,40
5377,50
5378,52
5379,44
5380,34
5381,58
5382,23
5383,41
5384,73
5385,18
5386,10
5387,17
5388,26
5389,67
5390,61
5391,78
5392,52
5393,74
5394,78
5395,48
5396,48
5397,58
5398,45
5399,46
5400,77
5401,37
5402,19
5403,31
5404,80
5405,76
5406,44
5407,49
5408,69
5409,42
5410,53
5411,19
5412,67
5413,52
5414,66
5415,25
5416,59
5417,39
5418,50
5419,19
5420,75
5421,18
5422,32
5423,57
5424,35
5425,41
5426,66
5427,80
5428,54
5429,56
5430,47
5431,41
5432,51
5433,57
5434,43
5435,71
5436,71
5437,78
5438,62
5439,63
5440,53
5441,23
5442,40
5443,7
5444,16
5445,20
5446,45
5447,50
5448,46
5449,33
5450,40
5451,49
5452,24
5453,70
5454,45
5455,37
5456,43
5457,23
5458,58
5459,38
5460,49
5461,37
5462,42
5463,76
5464,45
5465,62
5466,48
5467,72
5468,22
5469,43
5470,46
5471,52
5472,80
5473,18
5474,47
5475,75
5476,26
5477,30
5478,3
5479,0
5480,19
5481,66
5482,73
5483,47
5484,22
5485,33
5486,55
5487,80
5488,26
5489,18
5490,60
5491,57
5492,77
5493,24
5494,66
5495,53
5496,66
5497,33
5498,41
5499,49
5500,43
5501,48
5502,68
5503,46
5504,67
5505,50
5506,53
5507,80
5508,54
5509,35
5510,52
5511,52
5512,30
5513,40
5514,58
5515,48
5516,18
5517,72
5518,25
5519,21
5520,43
5521,57
5522,48
5523,65
5524,76
5525,61
5526,69
5527,77
5528,43
5529,41
5530,72
5531,43
5532,50
5533,51
5534,61
5535,76
5536,45
5537,38
5538,48
5539,42
5540,61
5541,31
5542,69
5543,21
5544,29
5545,52
5546,48
5547,42
5548,78
5549,43
5550,52
5551,27
5552,30
5553,65
5554,22
5555,53
5556,42
5557,44
5558,16
5559,51
5560,50
5561,43
5562,35
5563,43
5564,63
5565,3
5566,80
5567,55
5568,74
5569,37
5570,12
5571,28
5572,42
5573,11
5574,70
5575,47
5576,49
5577,30
5578,73
5579,45
5580,4
5581,15
5582,40
5583,27
5584,19
5585,6
5586,64
5587,38
5588,27
5589,66
5590,19
5591,75
5592,44
5593,26
5594,20
5595,79
5596,53
5597,5
5598,18
5599,24
5600,42
5601,68
5602,44
5603,51
5604,42
5605,33
5606,15
5607,70
5608,72
5609,71
5610,45
5611,24
5612,57
5613,51
5614,51
5615,32
5616,24
5617,26
5618,58
5619,22
5620,54
5621,21
5622,18
5623,43
5624,47
5625,20
5626,33
5627,33
5628,15
5629,54
5630,22
5631,40
5632,51
5633,36
5634,53
5635,24
5636,51
5637,50
5638,28
5639,54
5640,67
5641,34
5642,71
5643,78
5644,68
5645,55
5646,67
5647,56
5648,71
5649,30
5650,48
5651,17
5652,52
5653,52
5654,47
5655,42
5656,56
5657,38
5658,80
5659,29
5660,45
5661,22
5662,67
5663,65
5664,27
5665,28
5666,49
5667,50
5668,76
5669,26
5670,67
5671,41
5672,26
5673,72
5674,53
5675,38
5676,65
5677,44
5678,64
5679,29
5680,46
5681,76
5682,80
5683,47
5684,50
5685,53
5686,50
5687,45
5688,69
5689,25
5690,51
5691,52
5692,48
5693,31
5694,29
5695,21
5696,75
5697,30
5698,78
5699,71
5700,10
5701,40
5702,39
5703,80
5704,63
5705,80
5706,46
5707,54
5708,24
5709,77
5710,46
5711,39
5712,23
5713,73
5714,17
5715,25
5716,18
5717,36
5718,75
5719,21
5720,79
5721,24
5722,50
5723,45
5724,59
5725,48
5726,61
5727,44
5728,23
5729,18
5730,56
5731,45
5732,40
5733,80
5734,41
5735,41
5736,26
5737,71
5738,35
5739,48
5740,2
5741,23
5742,26
5743,47
5744,27
5745,49
5746,38
5747,19
5748,57
5749,19
5750,34
5751,60
5752,57
5753,48
5754,30
5755,29
5756,39
5757,67
5758,44
5759,65
5760,75
5761,80
5762,66
5763,75
5764,31
5765,42
5766,76
5767,18
5768,78
5769,44
5770,78
5771,75
5772,31
