,mscore
2998,57
2999,48
3000,66
3001,33
3002,57
3003,41
3004,71
3005,22
3006,29
3007,10
3008,71
3009,48
3010,26
3011,10
3012,51
3013,29
3014,41
3015,30
3016,13
3017,52
3018,24
3019,49
3020,69
3021,46
3022,22
3023,80
3024,20
3025,41
3026,73
3027,65
3028,47
3029,20
3030,44
3031,56
3032,59
3033,25
3034,6
3035,40
3036,31
3037,29
3038,78
3039,30
3040,71
3041,69
3042,16
3043,49
3044,65
3045,54
3046,57
3047,29
3048,66
3049,20
3050,32
3051,40
3052,34
3053,43
3054,44
3055,53
3056,45
3057,52
3058,25
3059,17
3060,74
3061,68
3062,34
3063,35
3064,54
3065,78
3066,21
3067,41
3068,26
3069,39
3070,23
3071,72
3072,37
3073,67
3074,80
3075,56
3076,66
3077,47
3078,36
3079,26
3080,48
3081,58
3082,61
3083,53
3084,67
3085,80
3086,17
3087,31
3088,39
3089,48
3090,40
3091,35
3092,45
3093,75
3094,41
3095,31
3096,42
3097,20
3098,38
3099,43
3100,47
3101,52
3102,53
3103,44
3104,19
3105,53
3106,38
3107,24
3108,15
3109,28
3110,13
3111,13
3112,25
3113,34
3114,52
3115,36
3116,25
3117,54
3118,55
3119,52
3120,44
3121,41
3122,3
3123,29
3124,73
3125,68
3126,22
3127,28
3128,15
3129,26
3130,40
3131,19
3132,68
3133,50
3134,62
3135,42
3136,27
3137,15
3138,21
3139,23
3140,58
3141,26
3142,80
3143,31
3144,79
3145,48
3146,45
3147,49
3148,40
3149,44
3150,24
3151,48
3152,60
3153,25
3154,54
3155,66
3156,80
3157,72
3158,26
3159,48
3160,68
3161,25
3162,6
3163,23
3164,22
3165,61
3166,23
3167,37
3168,48
3169,36
3170,29
3171,54
3172,29
3173,30
3174,71
3175,53
3176,66
3177,43
3178,21
3179,38
3180,48
3181,68
3182,70
3183,27
3184,28
3185,20
3186,20
3187,71
3188,45
3189,25
3190,26
3191,74
3192,50
3193,57
3194,56
3195,54
3196,77
3197,56
3198,24
3199,39
3200,8
3201,23
3202,26
3203,37
3204,28
3205,18
3206,31
3207,30
3208,71
3209,75
3210,42
3211,42
3212,41
3213,65
3214,30
3215,45
3216,28
3217,75
3218,16
3219,17
3220,55
3221,77
3222,68
3223,53
3224,27
3225,32
3226,72
3227,22
3228,45
3229,19
3230,58
3231,56
3232,33
3233,22
3234,39
3235,69
3236,4
3237,48
3238,48
3239,16
3240,8
3241,27
3242,44
3243,41
3244,55
3245,25
3246,73
3247,50
3248,67
3249,35
3250,40
3251,33
3252,36
3253,48
3254,40
3255,41
3256,45
3257,66
3258,21
3259,32
3260,31
3261,20
3262,52
3263,80
3264,24
3265,41
3266,24
3267,35
3268,27
3269,43
3270,23
3271,23
3272,21
3273,38
3274,9
3275,44
3276,37
3277,31
3278,41
3279,39
3280,41
3281,51
3282,59
3283,39
3284,27
3285,47
3286,45
3287,38
3288,40
3289,57
3290,21
3291,37
3292,27
3293,30
3294,45
3295,38
3296,41
3297,80
3298,28
3299,36
3300,12
3301,28
3302,25
3303,31
3304,42
3305,39
3306,67
3307,52
3308,19
3309,41
3310,24
3311,49
3312,77
3313,45
3314,69
3315,34
3316,39
3317,17
3318,43
3319,45
3320,63
3321,22
3322,62
3323,61
3324,28
3325,16
3326,27
3327,74
3328,11
3329,37
3330,52
3331,50
3332,65
3333,46
3334,33
3335,52
3336,9
3337,32
3338,49
3339,37
3340,21
3341,27
3342,55
3343,16
3344,39
3345,50
3346,74
3347,38
3348,44
3349,27
3350,55
3351,26
3352,39
3353,60
3354,49
3355,34
3356,43
3357,43
3358,42
3359,80
3360,71
3361,73
3362,32
3363,39
3364,40
3365,8
3366,26
3367,80
3368,47
3369,44
3370,66
3371,25
3372,73
3373,10
3374,33
3375,43
3376,31
3377,17
3378,26
3379,50
3380,72
3381,19
3382,27
3383,44
3384,41
3385,56
3386,10
3387,31
3388,38
3389,22
3390,32
3391,63
3392,76
3393,18
3394,34
3395,40
3396,29
3397,28
3398,22
3399,25
3400,36
3401,71
3402,50
3403,51
3404,41
3405,27
3406,30
3407,57
3408,24
3409,16
3410,47
3411,69
3412,47
3413,34
3414,75
3415,24
3416,73
3417,57
3418,32
3419,24
3420,52
3421,20
3422,20
3423,43
3424,49
3425,39
3426,22
3427,34
3428,22
3429,46
3430,60
3431,56
3432,45
3433,41
3434,17
3435,45
3436,48
3437,22
3438,22
3439,20
3440,47
3441,54
3442,73
3443,5
3444,43
3445,6
3446,71
3447,53
3448,67
3449,33
3450,75
3451,26
3452,10
3453,56
3454,25
3455,52
3456,44
3457,51
3458,74
3459,45
3460,54
3461,27
3462,24
3463,27
3464,27
3465,28
3466,20
3467,54
3468,70
3469,29
3470,34
3471,58
3472,29
3473,50
3474,44
3475,27
3476,19
3477,32
3478,60
3479,62
3480,39
3481,54
3482,45
3483,40
3484,52
3485,41
3486,19
3487,47
3488,71
3489,18
3490,68
3491,79
3492,75
3493,18
3494,48
3495,30
3496,25
3497,20
3498,40
3499,53
3500,22
3501,27
3502,77
3503,30
3504,45
3505,45
3506,25
3507,46
3508,51
3509,20
3510,74
3511,47
3512,36
3513,43
3514,15
3515,53
3516,55
3517,24
3518,31
3519,50
3520,37
3521,44
3522,43
3523,43
3524,62
3525,10
3526,7
3527,67
3528,46
3529,76
3530,71
3531,66
3532,36
3533,23
3534,33
3535,39
3536,28
3537,80
3538,73
3539,26
3540,31
3541,37
3542,42
3543,16
3544,34
3545,70
3546,34
3547,20
3548,68
3549,75
3550,55
3551,49
3552,23
3553,80
3554,28
3555,70
3556,70
3557,19
3558,73
3559,26
3560,24
3561,67
3562,10
3563,66
3564,31
3565,46
3566,30
3567,40
3568,8
3569,28
3570,22
3571,49
3572,26
3573,45
3574,34
3575,39
3576,38
3577,46
3578,23
3579,23
3580,49
3581,34
3582,78
3583,57
3584,39
3585,42
3586,22
3587,34
3588,20
3589,37
3590,46
3591,53
3592,50
3593,26
3594,34
3595,38
3596,43
3597,9
3598,72
3599,28
3600,51
3601,29
3602,58
3603,48
3604,30
3605,22
3606,41
3607,30
3608,38
3609,23
3610,45
3611,61
3612,57
3613,28
3614,17
3615,52
3616,29
3617,71
3618,43
3619,28
3620,71
3621,31
3622,65
3623,24
3624,51
3625,32
3626,25
3627,18
3628,31
3629,75
3630,51
3631,23
3632,14
3633,18
3634,46
3635,39
3636,26
3637,76
3638,49
3639,80
3640,72
3641,21
3642,27
3643,26
3644,39
3645,42
3646,51
3647,58
3648,68
3649,52
3650,10
3651,80
3652,48
3653,8
3654,44
3655,17
3656,49
3657,20
3658,36
3659,36
3660,42
3661,55
3662,30
3663,71
3664,49
3665,43
3666,42
3667,50
3668,41
3669,51
3670,38
3671,43
3672,78
3673,18
3674,65
3675,52
3676,67
3677,75
3678,46
3679,23
3680,80
3681,48
3682,67
3683,16
3684,44
3685,38
3686,33
3687,39
3688,28
3689,47
3690,31
3691,41
3692,70
3693,43
3694,46
3695,28
3696,42
3697,58
3698,73
3699,40
3700,47
3701,78
3702,26
3703,32
3704,23
3705,43
3706,49
3707,38
3708,15
3709,52
3710,34
3711,37
3712,45
3713,23
3714,29
3715,44
3716,30
3717,55
3718,34
3719,40
3720,66
3721,60
3722,19
3723,39
3724,34
3725,38
3726,20
3727,25
3728,32
3729,28
3730,55
3731,43
3732,43
3733,51
3734,51
3735,41
3736,73
3737,78
3738,39
3739,44
3740,16
3741,48
3742,51
3743,39
3744,45
3745,53
3746,75
3747,47
3748,77
3749,25
3750,50
3751,38
3752,31
3753,12
3754,67
3755,74
3756,27
3757,24
3758,43
3759,68
3760,15
3761,56
3762,59
3763,42
3764,52
3765,29
3766,54
3767,48
3768,28
3769,50
3770,8
3771,50
3772,45
3773,20
3774,71
3775,17
3776,53
3777,53
3778,47
3779,33
3780,10
3781,44
3782,50
3783,23
3784,52
3785,53
3786,46
3787,34
3788,27
3789,55
3790,33
3791,48
3792,79
3793,47
3794,80
3795,51
3796,79
3797,76
3798,30
3799,38
3800,29
3801,35
3802,34
3803,71
3804,30
3805,34
3806,62
3807,29
3808,15
3809,36
3810,48
3811,24
3812,36
3813,30
3814,23
3815,46
3816,37
3817,27
3818,21
3819,64
3820,51
3821,49
3822,19
3823,20
3824,26
3825,73
3826,21
3827,65
3828,40
3829,35
3830,24
3831,53
3832,80
3833,24
3834,69
3835,3
3836,31
3837,41
3838,74
3839,42
3840,36
3841,47
3842,38
3843,79
3844,74
3845,26
3846,33
3847,14
3848,18
3849,73
3850,57
3851,51
3852,42
3853,13
3854,61
3855,63
3856,47
3857,19
3858,67
3859,41
3860,27
3861,45
3862,76
3863,47
3864,26
3865,47
3866,49
3867,61
3868,55
3869,37
3870,45
3871,46
3872,69
3873,28
3874,31
3875,29
3876,53
3877,61
3878,67
3879,49
3880,80
3881,42
3882,23
3883,29
3884,63
3885,57
3886,28
3887,53
3888,59
3889,51
3890,42
3891,16
3892,20
3893,54
3894,15
3895,47
3896,53
3897,39
3898,58
3899,64
3900,4
3901,14
3902,30
3903,43
3904,46
3905,46
3906,25
3907,42
3908,41
3909,36
3910,41
3911,17
3912,20
3913,42
3914,50
3915,53
3916,61
3917,20
3918,54
3919,26
3920,59
3921,63
3922,26
3923,18
3924,44
3925,50
3926,23
3927,80
3928,31
3929,24
3930,36
3931,47
3932,77
3933,57
3934,66
3935,42
3936,49
3937,5
3938,61
3939,43
3940,65
3941,43
3942,16
3943,60
3944,30
3945,53
3946,39
3947,35
3948,63
3949,44
3950,77
3951,46
3952,80
3953,37
3954,49
3955,20
3956,39
3957,17
3958,41
3959,57
3960,66
3961,58
3962,21
3963,80
3964,23
3965,23
3966,54
3967,25
3968,23
3969,74
3970,47
3971,52
3972,39
3973,30
3974,23
3975,37
3976,80
3977,33
3978,50
3979,26
3980,27
3981,24
3982,36
3983,24
3984,36
3985,73
3986,37
3987,53
3988,33
3989,22
3990,48
3991,43
3992,71
3993,46
3994,49
3995,33
3996,47
3997,34
3998,39
3999,53
4000,26
4001,40
4002,26
4003,21
4004,47
4005,43
4006,34
4007,26
4008,70
4009,3
4010,42
4011,50
4012,57
4013,76
4014,71
4015,25
4016,70
4017,52
4018,57
4019,43
4020,30
4021,6
4022,46
4023,28
4024,25
4025,20
4026,18
4027,77
4028,21
4029,49
4030,55
4031,65
4032,32
4033,36
4034,50
4035,68
4036,71
4037,67
4038,45
4039,22
4040,57
4041,41
4042,53
4043,65
4044,47
4045,29
4046,30
4047,22
4048,46
4049,76
4050,16
4051,39
4052,50
4053,29
4054,47
4055,20
4056,62
4057,25
4058,25
4059,67
4060,23
4061,52
4062,80
4063,22
4064,25
4065,40
4066,26
4067,36
4068,24
4069,22
4070,71
4071,76
4072,2
4073,18
4074,55
4075,31
4076,66
4077,41
4078,48
4079,30
4080,30
4081,21
4082,49
4083,28
4084,22
4085,20
4086,22
4087,51
4088,24
4089,42
4090,25
4091,75
4092,40
4093,9
4094,46
4095,51
4096,22
4097,27
4098,41
4099,47
4100,58
4101,23
4102,27
4103,58
4104,17
4105,27
4106,53
4107,80
4108,15
4109,36
4110,35
4111,67
4112,42
4113,31
4114,61
4115,80
4116,51
4117,29
4118,75
4119,37
4120,33
4121,47
4122,18
4123,51
4124,10
4125,23
4126,27
4127,37
4128,72
4129,34
4130,45
4131,24
4132,17
4133,60
4134,70
4135,45
4136,23
4137,41
4138,53
4139,19
4140,41
4141,53
4142,74
4143,18
4144,41
4145,32
4146,57
4147,49
4148,27
4149,45
4150,78
4151,40
4152,63
4153,79
4154,17
4155,75
4156,37
4157,42
4158,3
4159,56
4160,16
4161,42
4162,45
4163,59
4164,49
4165,29
4166,47
4167,48
4168,42
4169,27
4170,52
4171,43
4172,20
4173,44
4174,71
4175,15
4176,43
4177,53
4178,20
4179,40
4180,37
4181,34
4182,50
4183,63
4184,63
4185,39
4186,74
4187,68
4188,71
4189,25
4190,5
4191,26
4192,51
4193,79
4194,80
4195,21
4196,59
4197,51
4198,61
4199,27
4200,22
4201,80
4202,32
4203,24
4204,66
4205,60
4206,78
4207,49
4208,17
4209,44
4210,29
4211,38
4212,16
4213,61
4214,54
4215,58
4216,16
4217,80
4218,54
4219,73
4220,73
4221,51
4222,56
4223,26
4224,41
4225,21
4226,80
4227,31
4228,25
4229,70
4230,46
4231,69
4232,47
4233,56
4234,25
4235,64
4236,40
4237,30
4238,68
4239,39
4240,42
4241,42
4242,33
4243,22
4244,40
4245,57
4246,21
4247,35
4248,54
4249,44
4250,52
4251,34
4252,29
4253,24
4254,31
4255,78
4256,19
4257,8
4258,29
4259,45
4260,49
4261,52
4262,57
4263,36
4264,16
4265,73
4266,41
4267,47
4268,45
4269,49
4270,42
4271,34
4272,34
4273,80
4274,51
4275,27
4276,39
4277,55
4278,54
4279,27
4280,47
4281,68
4282,61
4283,16
4284,23
4285,28
4286,40
4287,24
4288,55
4289,47
4290,44
4291,69
4292,35
4293,48
4294,20
4295,50
4296,39
4297,38
4298,14
4299,39
4300,43
4301,44
4302,51
4303,52
4304,71
4305,10
4306,28
4307,24
4308,38
4309,36
4310,42
4311,39
4312,24
4313,18
4314,73
4315,56
4316,41
4317,24
4318,10
4319,46
4320,22
4321,65
4322,21
4323,69
4324,35
4325,67
4326,3
4327,31
4328,78
4329,56
4330,51
4331,15
4332,38
4333,26
4334,54
4335,24
4336,80
4337,33
4338,29
4339,26
4340,48
4341,78
4342,32
4343,80
4344,50
4345,49
4346,45
4347,50
4348,21
4349,48
4350,49
4351,31
4352,44
4353,24
4354,80
4355,39
4356,35
4357,43
4358,33
4359,47
4360,18
4361,65
4362,44
4363,54
4364,34
4365,26
4366,80
4367,56
4368,36
4369,20
4370,63
4371,21
4372,60
4373,59
4374,18
4375,39
4376,28
4377,80
4378,46
4379,79
4380,54
4381,31
4382,15
4383,68
4384,39
4385,43
4386,30
4387,19
4388,30
4389,41
4390,49
4391,18
4392,52
4393,54
4394,76
4395,44
4396,79
4397,44
4398,78
4399,43
4400,62
4401,40
4402,28
4403,61
4404,48
4405,28
4406,26
4407,38
4408,26
4409,18
4410,68
4411,50
4412,79
4413,60
4414,71
4415,27
4416,46
4417,2
4418,15
4419,52
4420,28
4421,42
4422,34
4423,51
4424,73
4425,72
4426,49
4427,42
4428,16
4429,18
4430,62
4431,48
4432,57
4433,53
4434,26
4435,26
4436,21
4437,49
4438,71
4439,25
4440,36
4441,53
4442,51
4443,52
4444,58
4445,31
4446,51
4447,54
4448,33
4449,40
4450,50
4451,40
4452,62
4453,45
4454,35
4455,23
4456,42
4457,80
4458,38
4459,51
4460,27
4461,80
4462,42
4463,42
4464,36
4465,39
4466,2
4467,31
4468,51
4469,53
4470,60
4471,24
4472,34
4473,61
4474,46
4475,38
4476,44
4477,31
4478,71
4479,38
4480,33
4481,80
4482,62
4483,29
4484,63
4485,37
4486,17
4487,39
4488,16
4489,42
4490,44
4491,51
4492,37
4493,30
4494,44
4495,67
4496,18
4497,9
4498,25
4499,49
4500,52
4501,10
4502,54
4503,63
4504,49
4505,54
4506,38
4507,39
4508,11
4509,63
4510,28
4511,32
4512,20
4513,44
4514,36
4515,52
4516,73
4517,32
4518,53
4519,43
4520,16
4521,31
4522,80
4523,46
4524,38
4525,53
4526,46
4527,23
4528,31
4529,26
4530,18
4531,55
4532,26
4533,49
4534,59
4535,44
4536,73
4537,22
4538,20
4539,56
4540,18
4541,32
4542,47
4543,35
4544,52
4545,51
4546,45
4547,44
4548,80
4549,39
4550,25
4551,18
4552,23
4553,45
4554,73
4555,38
4556,28
4557,46
4558,38
4559,20
4560,47
4561,9
4562,24
4563,5
4564,49
4565,77
4566,27
4567,31
4568,78
4569,32
4570,27
4571,9
4572,26
4573,48
4574,73
4575,23
4576,72
4577,60
4578,32
4579,24
4580,45
4581,34
4582,24
4583,32
4584,74
4585,21
4586,29
4587,41
4588,33
4589,21
4590,45
4591,48
4592,44
4593,23
4594,35
4595,26
4596,25
4597,29
4598,10
4599,39
4600,45
4601,55
4602,22
4603,27
4604,21
4605,26
4606,23
4607,38
4608,42
4609,69
4610,44
4611,28
4612,48
4613,68
4614,35
4615,27
4616,39
4617,22
4618,27
4619,25
4620,26
4621,37
4622,27
4623,26
4624,52
4625,48
4626,52
4627,25
4628,18
4629,22
4630,47
4631,15
4632,59
4633,45
4634,52
4635,80
4636,46
4637,24
4638,10
4639,48
4640,39
4641,53
4642,17
4643,56
4644,2
4645,78
4646,74
4647,64
4648,58
4649,25
4650,69
4651,49
4652,41
4653,24
4654,24
4655,19
4656,33
4657,27
4658,55
4659,44
4660,22
4661,29
4662,37
4663,42
4664,32
4665,47
4666,80
4667,19
4668,28
4669,47
4670,52
4671,22
4672,54
4673,21
4674,42
4675,76
4676,3
4677,37
4678,16
4679,43
4680,28
4681,11
4682,27
4683,40
4684,42
4685,17
4686,65
4687,22
4688,56
4689,2
4690,80
4691,48
4692,59
4693,30
4694,47
4695,43
4696,6
4697,23
4698,33
4699,52
4700,75
4701,43
4702,24
4703,47
4704,47
4705,26
4706,42
4707,42
4708,33
4709,71
4710,42
4711,60
4712,23
4713,44
4714,23
4715,54
4716,36
4717,50
4718,41
4719,72
4720,22
4721,59
4722,75
4723,27
4724,16
4725,35
4726,52
4727,38
4728,46
4729,45
4730,36
4731,17
4732,56
4733,40
4734,23
4735,67
4736,50
4737,0
4738,24
4739,61
4740,49
4741,34
4742,30
4743,18
4744,80
4745,18
4746,72
4747,32
4748,19
4749,22
4750,32
4751,60
4752,46
4753,80
4754,51
4755,26
4756,30
4757,27
4758,42
4759,45
4760,26
4761,36
4762,38
4763,38
4764,29
4765,40
4766,42
4767,55
4768,63
4769,31
4770,28
4771,74
4772,43
4773,28
4774,60
4775,69
4776,28
4777,59
4778,53
4779,48
4780,73
4781,33
4782,14
4783,47
4784,76
4785,43
4786,48
4787,33
4788,80
4789,39
4790,28
4791,42
4792,51
4793,54
4794,80
4795,36
4796,28
4797,43
4798,32
4799,17
4800,41
4801,50
4802,49
4803,53
4804,25
4805,25
4806,26
4807,73
4808,2
4809,21
4810,23
4811,16
4812,8
4813,43
4814,59
4815,15
4816,22
4817,75
4818,39
4819,65
4820,36
4821,41
4822,50
4823,34
4824,29
4825,53
4826,18
4827,37
4828,54
4829,37
4830,30
4831,72
4832,20
4833,26
4834,43
4835,28
4836,43
4837,55
4838,51
4839,24
4840,29
4841,31
4842,48
4843,53
4844,77
4845,47
4846,48
4847,24
4848,18
4849,27
4850,70
4851,26
4852,50
4853,46
4854,41
4855,52
4856,30
4857,56
4858,36
4859,77
4860,39
4861,43
4862,44
4863,41
4864,68
4865,70
4866,80
4867,49
4868,75
4869,68
4870,18
4871,19
4872,80
4873,40
4874,32
4875,75
4876,69
4877,18
4878,41
4879,25
4880,80
4881,23
4882,4
4883,42
4884,47
4885,21
4886,37
4887,40
4888,29
4889,49
4890,39
4891,33
4892,51
4893,80
4894,44
4895,35
4896,41
4897,59
4898,46
4899,25
4900,23
4901,40
4902,39
4903,15
4904,77
4905,23
4906,66
4907,50
4908,26
4909,44
4910,51
4911,24
4912,26
4913,64
4914,23
4915,55
4916,42
4917,59
4918,21
4919,30
4920,58
4921,21
4922,34
4923,35
4924,44
4925,54
4926,9
4927,54
4928,50
4929,49
4930,77
4931,44
4932,75
4933,40
4934,52
4935,55
4936,67
4937,19
4938,45
4939,42
4940,45
4941,34
4942,28
4943,58
4944,16
4945,28
4946,71
4947,52
4948,26
4949,45
4950,10
4951,23
4952,21
4953,75
4954,22
4955,39
4956,47
4957,48
4958,53
4959,60
4960,72
4961,56
4962,58
4963,22
4964,52
4965,57
4966,79
4967,40
4968,25
4969,41
4970,29
4971,39
4972,38
4973,78
4974,47
4975,21
4976,48
4977,29
4978,38
4979,49
4980,70
4981,65
4982,22
4983,33
4984,10
4985,20
4986,44
4987,51
4988,46
4989,68
4990,4
4991,51
4992,22
4993,26
4994,63
4995,57
4996,49
4997,50
4998,27
4999,21
5000,35
5001,80
5002,41
5003,39
5004,50
5005,43
5006,80
5007,26
5008,42
5009,50
5010,23
5011,54
5012,44
5013,42
5014,56
5015,40
5016,49
5017,51
5018,52
5019,6
5020,51
5021,59
5022,56
5023,23
5024,67
5025,17
5026,51
5027,54
5028,19
5029,38
5030,19
5031,30
5032,15
5033,24
5034,27
5035,34
5036,21
5037,11
5038,74
5039,54
5040,14
5041,25
5042,74
5043,33
5044,36
5045,15
5046,39
5047,22
5048,47
5049,9
5050,29
5051,51
5052,23
5053,49
5054,27
5055,28
5056,70
5057,27
5058,66
5059,51
5060,21
5061,30
5062,48
5063,39
5064,53
5065,17
5066,29
5067,62
5068,77
5069,61
5070,16
5071,35
5072,29
5073,28
5074,70
5075,25
5076,25
5077,26
5078,44
5079,44
5080,34
5081,10
5082,27
5083,28
5084,49
5085,80
5086,27
5087,27
5088,42
5089,29
5090,43
5091,56
5092,39
5093,38
5094,44
5095,18
5096,40
5097,58
5098,44
5099,31
5100,74
5101,21
5102,47
5103,48
5104,49
5105,71
5106,79
5107,47
5108,31
5109,56
5110,24
5111,27
5112,41
5113,56
5114,38
5115,18
5116,36
5117,24
5118,13
5119,15
5120,75
5121,41
5122,43
5123,24
5124,52
5125,19
5126,59
5127,43
5128,45
5129,42
5130,54
5131,26
5132,51
5133,17
5134,31
5135,38
5136,22
5137,56
5138,79
5139,43
5140,67
5141,42
5142,28
5143,72
5144,31
5145,39
5146,80
5147,37
5148,48
5149,56
5150,44
5151,43
5152,24
5153,40
5154,21
5155,56
5156,59
5157,70
5158,37
5159,64
5160,43
5161,44
5162,37
5163,28
5164,50
5165,38
5166,46
5167,16
5168,70
5169,38
5170,34
5171,14
5172,77
5173,30
5174,56
5175,32
5176,79
5177,50
5178,16
5179,45
5180,18
5181,42
5182,54
5183,69
5184,50
5185,54
5186,48
5187,43
5188,30
5189,23
5190,78
5191,23
5192,61
5193,43
5194,54
5195,12
5196,15
5197,80
5198,19
5199,10
5200,15
5201,27
5202,20
5203,44
5204,56
5205,2
5206,29
5207,43
5208,10
5209,74
5210,47
5211,54
5212,30
5213,29
5214,20
5215,19
5216,68
5217,27
5218,24
5219,57
5220,21
5221,26
5222,26
5223,49
5224,32
5225,58
5226,19
5227,16
5228,44
5229,33
5230,28
5231,31
5232,24
5233,32
5234,24
5235,19
5236,25
5237,68
5238,55
5239,10
5240,40
5241,45
5242,58
5243,17
5244,55
5245,78
5246,7
5247,58
5248,48
5249,34
5250,44
5251,51
5252,13
5253,28
5254,19
5255,60
5256,55
5257,26
5258,59
5259,76
5260,44
5261,63
5262,80
5263,26
5264,28
5265,45
5266,51
5267,41
5268,62
5269,18
5270,44
5271,50
5272,43
5273,59
5274,8
5275,65
5276,14
5277,53
5278,20
5279,50
5280,44
5281,44
5282,45
5283,40
5284,15
5285,70
5286,25
5287,23
5288,22
5289,55
5290,25
5291,69
5292,10
5293,34
5294,17
5295,22
5296,41
5297,44
5298,45
5299,56
5300,2
5301,66
5302,48
5303,54
5304,46
5305,52
5306,48
5307,68
5308,56
5309,54
5310,18
5311,39
5312,61
5313,44
5314,56
5315,26
5316,76
5317,44
5318,45
5319,10
5320,69
5321,69
5322,21
5323,45
5324,80
5325,61
5326,75
5327,76
5328,70
5329,21
5330,44
5331,39
5332,70
5333,23
5334,80
5335,54
5336,76
5337,73
5338,10
5339,17
5340,27
5341,71
5342,80
5343,42
5344,38
5345,34
5346,54
5347,51
5348,42
5349,48
5350,30
5351,35
5352,80
5353,23
5354,66
5355,63
5356,80
5357,32
5358,70
5359,45
5360,80
5361,42
5362,37
5363,11
5364,41
5365,28
5366,58
5367,68
5368,51
5369,19
5370,25
5371,42
5372,42
5373,30
5374,10
5375,53
5376,30
5377,54
5378,37
5379,41
5380,80
5381,48
5382,31
5383,41
5384,52
5385,71
5386,56
5387,28
5388,49
5389,35
5390,3
5391,23
5392,16
5393,80
5394,12
5395,46
5396,25
5397,62
5398,67
5399,49
5400,34
5401,21
5402,39
5403,49
5404,26
5405,61
5406,46
5407,74
5408,20
5409,76
5410,59
5411,72
5412,45
5413,42
5414,26
5415,53
5416,53
5417,53
5418,23
5419,22
5420,58
5421,11
5422,45
5423,14
5424,26
5425,77
5426,22
5427,53
5428,50
5429,21
5430,54
5431,55
5432,66
5433,57
5434,68
5435,36
5436,43
5437,42
5438,3
5439,22
5440,28
5441,52
5442,43
5443,47
5444,20
5445,23
5446,13
5447,73
5448,37
5449,31
5450,31
5451,69
5452,22
5453,44
5454,47
5455,33
5456,26
5457,79
5458,42
5459,27
5460,24
5461,47
5462,56
5463,73
5464,53
5465,40
5466,36
5467,28
5468,49
5469,24
5470,37
5471,73
5472,36
5473,71
5474,7
5475,45
5476,73
5477,29
5478,19
5479,17
5480,33
5481,76
5482,36
5483,41
5484,73
5485,18
5486,44
5487,34
5488,51
5489,76
5490,22
5491,38
5492,67
5493,46
5494,17
5495,14
5496,20
5497,52
5498,75
5499,29
5500,48
5501,35
5502,35
5503,24
5504,57
5505,42
5506,62
5507,46
5508,49
5509,18
5510,40
5511,24
5512,42
5513,48
5514,27
5515,27
5516,22
5517,45
5518,62
5519,0
5520,29
5521,51
5522,21
5523,29
5524,19
5525,14
5526,24
5527,49
5528,40
5529,30
5530,12
5531,36
5532,39
5533,67
5534,70
5535,57
5536,15
5537,20
5538,70
5539,46
5540,56
5541,36
5542,39
5543,46
5544,49
5545,41
5546,31
5547,54
5548,68
5549,25
5550,48
5551,48
5552,53
5553,31
5554,42
5555,35
5556,48
5557,63
5558,48
5559,48
5560,20
5561,63
5562,76
5563,33
5564,25
5565,33
5566,38
5567,52
5568,33
5569,49
5570,43
5571,40
5572,40
5573,74
5574,42
5575,21
5576,54
5577,57
5578,0
5579,37
5580,26
5581,30
5582,28
5583,43
5584,14
5585,31
5586,25
5587,61
5588,10
5589,38
5590,72
5591,48
5592,12
5593,43
5594,65
5595,13
5596,45
5597,27
5598,52
5599,29
5600,43
5601,35
5602,38
5603,22
5604,23
5605,21
5606,58
5607,20
5608,37
5609,37
5610,25
5611,20
5612,23
5613,47
5614,24
5615,43
5616,4
5617,27
5618,53
5619,42
5620,15
5621,47
5622,48
5623,52
5624,50
5625,24
5626,44
5627,76
5628,0
5629,23
5630,23
5631,49
5632,80
5633,45
5634,20
5635,38
5636,25
5637,41
5638,18
5639,80
5640,39
5641,54
5642,25
5643,71
5644,34
5645,54
5646,69
5647,30
5648,35
5649,35
5650,26
5651,43
5652,53
5653,61
5654,43
5655,42
5656,46
5657,47
5658,72
5659,27
5660,45
5661,46
5662,29
5663,36
5664,45
5665,73
5666,41
5667,25
5668,59
5669,27
5670,52
5671,77
5672,18
5673,78
5674,44
5675,50
5676,80
5677,31
5678,20
5679,29
5680,31
5681,31
5682,80
5683,21
5684,80
5685,26
5686,28
5687,80
5688,5
5689,43
5690,39
5691,23
5692,40
5693,53
5694,23
5695,28
5696,6
5697,38
5698,46
5699,34
5700,36
5701,42
5702,31
5703,37
5704,27
5705,30
5706,3
5707,39
5708,26
5709,54
5710,35
5711,23
5712,19
5713,25
5714,20
5715,42
5716,26
5717,14
5718,22
5719,61
5720,53
5721,26
5722,72
5723,22
5724,43
5725,26
5726,67
5727,20
5728,31
5729,65
5730,25
5731,39
5732,20
5733,40
5734,22
5735,49
5736,72
5737,80
5738,47
5739,58
5740,66
5741,28
5742,46
5743,51
5744,23
5745,23
5746,29
5747,43
5748,27
5749,12
5750,28
5751,38
5752,41
5753,6
5754,33
5755,37
5756,45
5757,53
5758,56
5759,45
5760,63
5761,49
5762,55
5763,41
5764,28
5765,70
5766,73
5767,21
5768,19
5769,51
5770,18
5771,76
5772,38
5773,66
5774,47
5775,51
5776,78
5777,39
5778,46
