"","Move","Player_1_Final1","Player_1_Final2","Player_1_Final3","Player_1_Final4","Player_2_Final1","Player_2_Final2","Player_2_Final3","Player_2_Final4","Player_1_Initial1","Player_1_Initial2","Player_1_Initial3","Player_1_Initial4","Player_2_Initial1","Player_2_Initial2","Player_2_Initial3","Player_2_Initial4","Player 1 Rolls available","Player 1 Rolls available","Player 1 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 2 Rolls available","Player 1 Roll Chosen","Player 2 Roll Chosen","Player 1 Token Chosen","Player 2 Token Chosen","Player1 Score","Player 2 Score"
"175",6,9,1,1,1,39,1,1,1,9,2,12,1,22,1,1,1,3,2,0,2,0,0,3,2,3,1,8,38
"176",7,11,1,1,1,43,1,1,1,9,1,1,1,39,1,1,1,2,1,4,1,4,0,2,4,1,1,10,42
"177",8,11,1,2,1,46,1,1,1,11,1,1,1,43,1,1,1,1,0,0,3,1,2,1,3,3,1,11,45
"178",9,12,1,2,1,48,2,1,1,11,1,2,1,46,1,1,1,1,2,0,2,0,0,1,2,1,1,12,95
"179",10,28,1,2,1,48,10,1,1,12,1,2,1,48,2,1,1,6,6,3,6,3,0,6,6,1,2,28,103
"180",11,31,1,2,1,48,19,1,1,28,1,2,1,48,10,1,1,3,0,0,5,3,6,3,6,1,2,31,112
"181",12,31,1,2,6,48,22,1,1,31,1,2,1,48,19,1,1,5,3,0,3,0,0,5,3,4,2,36,115
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1
"184",2,2,1,2,1,5,1,1,1,1,1,2,1,2,1,1,1,1,0,0,2,2,3,1,3,1,1,2,4
"185",3,4,1,2,1,7,1,1,1,2,1,2,1,5,1,1,1,2,2,0,2,0,0,2,2,1,1,4,6
"186",4,4,1,8,6,19,1,1,1,4,1,2,1,7,1,1,1,6,4,6,4,6,0,6,6,3,1,15,18
"187",5,8,1,8,6,23,1,1,1,4,1,8,6,19,1,1,1,4,0,0,4,3,1,4,4,1,1,19,22
"188",6,8,1,11,6,24,1,1,1,8,1,8,6,23,1,1,1,3,1,0,1,0,0,3,1,3,1,22,23
"189",7,8,1,16,6,27,1,1,1,8,1,11,6,24,1,1,1,3,2,5,3,2,0,5,3,3,1,27,26
"190",8,8,3,16,1,32,1,1,1,8,1,16,6,27,1,1,1,2,0,0,2,6,1,2,1,2,1,24,31
"191",9,10,3,16,5,11,1,1,1,8,3,16,1,32,1,1,1,2,6,0,6,0,0,2,6,1,1,30,10
"192",10,15,3,16,5,16,1,1,1,10,3,16,5,11,1,1,1,5,2,5,2,5,0,5,5,1,1,35,15
"193",11,15,5,16,5,27,1,1,1,15,3,16,5,16,1,1,1,2,0,0,6,2,6,2,6,2,1,37,26
"194",12,15,7,1,5,39,1,1,1,15,5,16,5,27,1,1,1,2,6,0,6,0,0,2,6,2,1,24,38
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1,4,7,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,2,6,3,2,0,6,3,2,1,9,3
