init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
60,6,Mindist + Opp,mcts-0,60,0,1
21,18,Mindist + Opp,mcts-0,0,16,0
54,42,Mindist + Opp,mcts-0,0,35,0
55,60,Mindist + Opp,mcts-0,14,0,1
60,60,Mindist + Opp,mcts-0,0,23,0
11,45,Mindist + Opp,mcts-0,0,36,0
21,35,Mindist + Opp,mcts-0,9,0,1
22,27,Mindist + Opp,mcts-0,0,5,0
29,40,Mindist + Opp,mcts-0,0,34,0
31,57,Mindist + Opp,mcts-0,0,58,0
29,35,Mindist + Opp,mcts-0,7,0,1
60,53,Mindist + Opp,mcts-0,31,0,1
45,55,Mindist + Opp,mcts-0,0,60,0
60,27,Mindist + Opp,mcts-0,60,0,1
60,24,Mindist + Opp,mcts-0,16,0,1
60,15,Mindist + Opp,mcts-0,55,0,1
49,27,Mindist + Opp,mcts-0,0,24,0
21,12,Mindist + Opp,mcts-0,0,3,0
14,37,Mindist + Opp,mcts-0,0,33,0
10,37,Mindist + Opp,mcts-0,0,47,0
60,27,Mindist + Opp,mcts-0,0,5,0
42,60,Mindist + Opp,mcts-0,0,47,0
39,60,Mindist + Opp,mcts-0,0,55,0
34,37,Mindist + Opp,mcts-0,17,0,1
0,59,Mindist + Opp,mcts-0,0,59,0
44,60,Mindist + Opp,mcts-0,23,0,1
51,10,Mindist + Opp,mcts-0,7,0,1
49,29,Mindist + Opp,mcts-0,0,2,0
45,7,Mindist + Opp,mcts-0,36,0,1
14,26,Mindist + Opp,mcts-0,0,26,0
23,19,Mindist + Opp,mcts-0,0,5,0
23,56,Mindist + Opp,mcts-0,0,23,0
43,22,Mindist + Opp,mcts-0,0,33,0
48,30,Mindist + Opp,mcts-0,0,2,0
60,43,Mindist + Opp,mcts-0,0,2,0
21,60,Mindist + Opp,mcts-0,0,60,0
60,56,Mindist + Opp,mcts-0,0,25,0
45,6,Mindist + Opp,mcts-0,38,0,1
60,24,Mindist + Opp,mcts-0,47,0,1
42,29,Mindist + Opp,mcts-0,0,2,0
56,21,Mindist + Opp,mcts-0,0,11,0
44,20,Mindist + Opp,mcts-0,0,17,0
42,60,Mindist + Opp,mcts-0,0,60,0
60,60,Mindist + Opp,mcts-0,0,50,0
51,47,Mindist + Opp,mcts-0,33,0,1
43,30,Mindist + Opp,mcts-0,0,14,0
29,60,Mindist + Opp,mcts-0,0,60,0
36,36,Mindist + Opp,mcts-0,0,12,0
60,38,Mindist + Opp,mcts-0,0,12,0
45,41,Mindist + Opp,mcts-0,0,31,0
44,57,Mindist + Opp,mcts-0,0,20,0
60,28,Mindist + Opp,mcts-0,0,34,0
60,39,Mindist + Opp,mcts-0,18,0,1
36,37,Mindist + Opp,mcts-0,0,26,0
29,39,Mindist + Opp,mcts-0,0,2,0
30,24,Mindist + Opp,mcts-0,2,0,1
28,17,Mindist + Opp,mcts-0,10,0,1
38,51,Mindist + Opp,mcts-0,0,19,0
27,60,Mindist + Opp,mcts-0,0,60,0
33,35,Mindist + Opp,mcts-0,0,29,0
40,31,Mindist + Opp,mcts-0,0,15,0
49,60,Mindist + Opp,mcts-0,0,60,0
43,47,Mindist + Opp,mcts-0,27,0,1
60,49,Mindist + Opp,mcts-0,0,12,0
42,19,Mindist + Opp,mcts-0,0,11,0
27,22,Mindist + Opp,mcts-0,0,3,0
53,11,Mindist + Opp,mcts-0,15,0,1
23,30,Mindist + Opp,mcts-0,0,17,0
49,60,Mindist + Opp,mcts-0,0,39,0
35,23,Mindist + Opp,mcts-0,34,0,1
17,44,Mindist + Opp,mcts-0,0,32,0
36,22,Mindist + Opp,mcts-0,17,0,1
29,60,Mindist + Opp,mcts-0,0,46,0
60,60,Mindist + Opp,mcts-0,0,13,0
21,60,Mindist + Opp,mcts-0,0,60,0
51,53,Mindist + Opp,mcts-0,0,2,0
37,18,Mindist + Opp,mcts-0,0,9,0
46,18,Mindist + Opp,mcts-0,21,0,1
25,14,Mindist + Opp,mcts-0,0,4,0
24,21,Mindist + Opp,mcts-0,0,31,0
27,10,Mindist + Opp,mcts-0,17,0,1
49,39,Mindist + Opp,mcts-0,0,12,0
21,48,Mindist + Opp,mcts-0,0,51,0
60,58,Mindist + Opp,mcts-0,0,32,0
49,23,Mindist + Opp,mcts-0,0,48,0
56,55,Mindist + Opp,mcts-0,0,10,0
60,30,Mindist + Opp,mcts-0,0,19,0
25,22,Mindist + Opp,mcts-0,15,0,1
27,60,Mindist + Opp,mcts-0,0,17,0
39,42,Mindist + Opp,mcts-0,0,43,0
60,54,Mindist + Opp,mcts-0,40,0,1
42,60,Mindist + Opp,mcts-0,0,2,0
22,23,Mindist + Opp,mcts-0,10,0,1
36,44,Mindist + Opp,mcts-0,0,36,0
33,29,Mindist + Opp,mcts-0,0,60,0
46,25,Mindist + Opp,mcts-0,0,29,0
34,60,Mindist + Opp,mcts-0,0,58,0
23,60,Mindist + Opp,mcts-0,0,40,0
46,51,Mindist + Opp,mcts-0,0,47,0
60,31,Mindist + Opp,mcts-0,0,4,0
60,60,Mindist + Opp,mcts-0,22,0,1
30,60,Mindist + Opp,mcts-0,0,60,0
32,60,Mindist + Opp,mcts-0,0,60,0
24,60,Mindist + Opp,mcts-0,0,60,0
31,60,Mindist + Opp,mcts-0,0,14,0
19,60,Mindist + Opp,mcts-0,0,60,0
43,42,Mindist + Opp,mcts-0,0,35,0
33,52,Mindist + Opp,mcts-0,0,24,0
37,60,Mindist + Opp,mcts-0,0,51,0
50,40,Mindist + Opp,mcts-0,2,0,1
60,38,Mindist + Opp,mcts-0,0,60,0
29,60,Mindist + Opp,mcts-0,0,55,0
53,28,Mindist + Opp,mcts-0,0,11,0
18,19,Mindist + Opp,mcts-0,21,0,1
53,60,Mindist + Opp,mcts-0,0,23,0
38,26,Mindist + Opp,mcts-0,0,18,0
17,48,Mindist + Opp,mcts-0,0,48,0
30,32,Mindist + Opp,mcts-0,0,2,0
60,26,Mindist + Opp,mcts-0,0,19,0
48,29,Mindist + Opp,mcts-0,0,5,0
54,60,Mindist + Opp,mcts-0,0,60,0
19,54,Mindist + Opp,mcts-0,0,44,0
25,8,Mindist + Opp,mcts-0,25,0,1
60,31,Mindist + Opp,mcts-0,0,17,0
50,22,Mindist + Opp,mcts-0,2,0,1
60,38,Mindist + Opp,mcts-0,19,0,1
35,39,Mindist + Opp,mcts-0,20,0,1
51,51,Mindist + Opp,mcts-0,0,60,0
33,32,Mindist + Opp,mcts-0,0,16,0
45,38,Mindist + Opp,mcts-0,0,23,0
22,60,Mindist + Opp,mcts-0,0,41,0
28,44,Mindist + Opp,mcts-0,0,26,0
17,0,Mindist + Opp,mcts-0,0,0,0
21,55,Mindist + Opp,mcts-0,0,2,0
60,47,Mindist + Opp,mcts-0,16,0,1
45,54,Mindist + Opp,mcts-0,7,0,1
26,60,Mindist + Opp,mcts-0,0,51,0
46,60,Mindist + Opp,mcts-0,0,60,0
39,37,Mindist + Opp,mcts-0,0,44,0
60,28,Mindist + Opp,mcts-0,33,0,1
39,41,Mindist + Opp,mcts-0,0,45,0
18,60,Mindist + Opp,mcts-0,0,60,0
20,43,Mindist + Opp,mcts-0,0,12,0
5,59,Mindist + Opp,mcts-0,0,59,0
20,22,Mindist + Opp,mcts-0,0,50,0
49,13,Mindist + Opp,mcts-0,0,2,0
38,27,Mindist + Opp,mcts-0,0,23,0
60,60,Mindist + Opp,mcts-0,0,40,0
46,17,Mindist + Opp,mcts-0,0,8,0
43,37,Mindist + Opp,mcts-0,0,31,0
18,36,Mindist + Opp,mcts-0,0,28,0
41,35,Mindist + Opp,mcts-0,0,15,0
22,60,Mindist + Opp,mcts-0,0,3,0
60,43,Mindist + Opp,mcts-0,0,5,0
60,8,Mindist + Opp,mcts-0,51,0,1
50,26,Mindist + Opp,mcts-0,50,0,1
33,46,Mindist + Opp,mcts-0,0,41,0
45,57,Mindist + Opp,mcts-0,6,0,1
46,46,Mindist + Opp,mcts-0,0,17,0
32,60,Mindist + Opp,mcts-0,0,39,0
42,19,Mindist + Opp,mcts-0,0,13,0
51,55,Mindist + Opp,mcts-0,0,4,0
23,57,Mindist + Opp,mcts-0,0,30,0
28,15,Mindist + Opp,mcts-0,0,9,0
42,21,Mindist + Opp,mcts-0,0,17,0
36,52,Mindist + Opp,mcts-0,0,17,0
47,60,Mindist + Opp,mcts-0,0,40,0
47,41,Mindist + Opp,mcts-0,16,0,1
52,13,Mindist + Opp,mcts-0,0,41,0
60,23,Mindist + Opp,mcts-0,0,2,0
56,60,Mindist + Opp,mcts-0,0,43,0
60,42,Mindist + Opp,mcts-0,0,17,0
22,39,Mindist + Opp,mcts-0,0,39,0
24,52,Mindist + Opp,mcts-0,0,60,0
23,59,Mindist + Opp,mcts-0,0,59,0
39,47,Mindist + Opp,mcts-0,0,13,0
49,60,Mindist + Opp,mcts-0,3,0,1
43,60,Mindist + Opp,mcts-0,0,45,0
40,58,Mindist + Opp,mcts-0,0,47,0
40,60,Mindist + Opp,mcts-0,0,20,0
56,20,Mindist + Opp,mcts-0,0,3,0
23,36,Mindist + Opp,mcts-0,0,5,0
60,38,Mindist + Opp,mcts-0,0,29,0
47,60,Mindist + Opp,mcts-0,0,3,0
55,22,Mindist + Opp,mcts-0,30,0,1
60,41,Mindist + Opp,mcts-0,0,15,0
45,22,Mindist + Opp,mcts-0,0,16,0
25,60,Mindist + Opp,mcts-0,0,39,0
60,34,Mindist + Opp,mcts-0,30,0,1
52,60,Mindist + Opp,mcts-0,0,57,0
41,23,Mindist + Opp,mcts-0,18,0,1
44,50,Mindist + Opp,mcts-0,0,44,0
33,60,Mindist + Opp,mcts-0,0,44,0
47,60,Mindist + Opp,mcts-0,0,16,0
20,38,Mindist + Opp,mcts-0,0,27,0
59,43,Mindist + Opp,mcts-0,0,19,0
28,42,Mindist + Opp,mcts-0,0,40,0
48,53,Mindist + Opp,mcts-0,0,15,0
60,15,Mindist + Opp,mcts-0,0,7,0
59,42,Mindist + Opp,mcts-0,0,17,0
34,48,Mindist + Opp,mcts-0,0,60,0
23,57,Mindist + Opp,mcts-0,0,35,0
60,60,Mindist + Opp,mcts-0,0,15,0
35,59,Mindist + Opp,mcts-0,0,41,0
26,40,Mindist + Opp,mcts-0,0,50,0
28,54,Mindist + Opp,mcts-0,0,43,0
26,60,Mindist + Opp,mcts-0,0,60,0
60,36,Mindist + Opp,mcts-0,0,2,0
47,60,Mindist + Opp,mcts-0,0,60,0
26,60,Mindist + Opp,mcts-0,0,58,0
46,20,Mindist + Opp,mcts-0,0,13,0
45,60,Mindist + Opp,mcts-0,0,29,0
60,34,Mindist + Opp,mcts-0,0,2,0
42,60,Mindist + Opp,mcts-0,34,0,1
25,41,Mindist + Opp,mcts-0,0,6,0
43,45,Mindist + Opp,mcts-0,0,38,0
35,42,Mindist + Opp,mcts-0,0,33,0
35,10,Mindist + Opp,mcts-0,0,8,0
38,20,Mindist + Opp,mcts-0,32,0,1
47,60,Mindist + Opp,mcts-0,0,60,0
53,44,Mindist + Opp,mcts-0,0,34,0
18,0,Mindist + Opp,mcts-0,0,0,0
60,13,Mindist + Opp,mcts-0,0,2,0
23,39,Mindist + Opp,mcts-0,0,30,0
47,60,Mindist + Opp,mcts-0,0,2,0
38,20,Mindist + Opp,mcts-0,38,0,1
27,35,Mindist + Opp,mcts-0,0,27,0
45,25,Mindist + Opp,mcts-0,0,6,0
39,60,Mindist + Opp,mcts-0,0,2,0
50,45,Mindist + Opp,mcts-0,0,44,0
31,60,Mindist + Opp,mcts-0,0,50,0
25,40,Mindist + Opp,mcts-0,0,31,0
60,37,Mindist + Opp,mcts-0,0,28,0
45,60,Mindist + Opp,mcts-0,0,33,0
22,23,Mindist + Opp,mcts-0,0,23,0
27,60,Mindist + Opp,mcts-0,0,43,0
26,60,Mindist + Opp,mcts-0,0,60,0
17,46,Mindist + Opp,mcts-0,0,36,0
60,2,Mindist + Opp,mcts-0,0,2,0
51,60,Mindist + Opp,mcts-0,0,56,0
20,35,Mindist + Opp,mcts-0,0,21,0
41,30,Mindist + Opp,mcts-0,0,2,0
15,36,Mindist + Opp,mcts-0,0,36,0
60,26,Mindist + Opp,mcts-0,0,8,0
18,60,Mindist + Opp,mcts-0,0,60,0
39,53,Mindist + Opp,mcts-0,0,42,0
30,48,Mindist + Opp,mcts-0,0,39,0
23,60,Mindist + Opp,mcts-0,0,60,0
56,43,Mindist + Opp,mcts-0,0,13,0
14,48,Mindist + Opp,mcts-0,0,45,0
22,10,Mindist + Opp,mcts-0,0,18,0
60,21,Mindist + Opp,mcts-0,31,0,1
30,39,Mindist + Opp,mcts-0,0,49,0
44,42,Mindist + Opp,mcts-0,0,23,0
38,41,Mindist + Opp,mcts-0,0,14,0
60,42,Mindist + Opp,mcts-0,0,18,0
19,3,Mindist + Opp,mcts-0,10,0,1
22,50,Mindist + Opp,mcts-0,0,26,0
13,32,Mindist + Opp,mcts-0,0,2,0
54,36,Mindist + Opp,mcts-0,34,0,1
60,48,Mindist + Opp,mcts-0,0,14,0
12,60,Mindist + Opp,mcts-0,0,37,0
52,22,Mindist + Opp,mcts-0,0,19,0
60,32,Mindist + Opp,mcts-0,19,0,1
36,22,Mindist + Opp,mcts-0,0,25,0
37,60,Mindist + Opp,mcts-0,0,40,0
10,56,Mindist + Opp,mcts-0,0,37,0
34,28,Mindist + Opp,mcts-0,0,35,0
60,60,Mindist + Opp,mcts-0,0,33,0
60,13,Mindist + Opp,mcts-0,23,0,1
23,52,Mindist + Opp,mcts-0,0,24,0
41,32,Mindist + Opp,mcts-0,0,3,0
31,52,Mindist + Opp,mcts-0,0,24,0
46,12,Mindist + Opp,mcts-0,20,0,1
49,51,Mindist + Opp,mcts-0,0,20,0
17,51,Mindist + Opp,mcts-0,0,43,0
30,50,Mindist + Opp,mcts-0,0,20,0
60,49,Mindist + Opp,mcts-0,0,3,0
60,32,Mindist + Opp,mcts-0,0,31,0
60,33,Mindist + Opp,mcts-0,0,24,0
59,26,Mindist + Opp,mcts-0,0,2,0
60,43,Mindist + Opp,mcts-0,0,21,0
56,10,Mindist + Opp,mcts-0,4,0,1
41,27,Mindist + Opp,mcts-0,0,17,0
32,4,Mindist + Opp,mcts-0,0,3,0
53,60,Mindist + Opp,mcts-0,37,0,1
49,26,Mindist + Opp,mcts-0,0,3,0
44,60,Mindist + Opp,mcts-0,0,51,0
54,50,Mindist + Opp,mcts-0,0,29,0
19,39,Mindist + Opp,mcts-0,0,43,0
60,14,Mindist + Opp,mcts-0,0,11,0
60,60,Mindist + Opp,mcts-0,0,8,0
60,50,Mindist + Opp,mcts-0,0,51,0
27,44,Mindist + Opp,mcts-0,0,43,0
45,23,Mindist + Opp,mcts-0,0,39,0
60,30,Mindist + Opp,mcts-0,0,12,0
53,47,Mindist + Opp,mcts-0,0,13,0
35,46,Mindist + Opp,mcts-0,0,57,0
60,18,Mindist + Opp,mcts-0,57,0,1
25,60,Mindist + Opp,mcts-0,0,60,0
11,60,Mindist + Opp,mcts-0,0,60,0
21,43,Mindist + Opp,mcts-0,0,19,0
23,31,Mindist + Opp,mcts-0,0,25,0
45,60,Mindist + Opp,mcts-0,0,4,0
18,30,Mindist + Opp,mcts-0,0,28,0
60,44,Mindist + Opp,mcts-0,0,32,0
60,23,Mindist + Opp,mcts-0,24,0,1
60,52,Mindist + Opp,mcts-0,0,60,0
60,43,Mindist + Opp,mcts-0,0,24,0
24,44,Mindist + Opp,mcts-0,0,25,0
25,54,Mindist + Opp,mcts-0,0,30,0
26,33,Mindist + Opp,mcts-0,0,3,0
45,22,Mindist + Opp,mcts-0,0,2,0
31,51,Mindist + Opp,mcts-0,0,17,0
43,59,Mindist + Opp,mcts-0,0,60,0
2,55,Mindist + Opp,mcts-0,0,60,0
37,54,Mindist + Opp,mcts-0,0,17,0
60,47,Mindist + Opp,mcts-0,0,27,0
60,14,Mindist + Opp,mcts-0,19,0,1
44,52,Mindist + Opp,mcts-0,0,3,0
60,44,Mindist + Opp,mcts-0,0,15,0
32,47,Mindist + Opp,mcts-0,13,0,1
60,60,Mindist + Opp,mcts-0,0,32,0
41,44,Mindist + Opp,mcts-0,0,14,0
51,31,Mindist + Opp,mcts-0,18,0,1
50,60,Mindist + Opp,mcts-0,6,0,1
60,26,Mindist + Opp,mcts-0,0,56,0
60,25,Mindist + Opp,mcts-0,18,0,1
10,47,Mindist + Opp,mcts-0,0,47,0
35,60,Mindist + Opp,mcts-0,0,60,0
54,39,Mindist + Opp,mcts-0,29,0,1
57,44,Mindist + Opp,mcts-0,50,0,1
53,50,Mindist + Opp,mcts-0,0,2,0
46,41,Mindist + Opp,mcts-0,0,29,0
19,25,Mindist + Opp,mcts-0,0,15,0
60,32,Mindist + Opp,mcts-0,0,36,0
27,39,Mindist + Opp,mcts-0,0,35,0
18,45,Mindist + Opp,mcts-25,0,5,0
53,27,Mindist + Opp,mcts-25,0,7,0
60,19,Mindist + Opp,mcts-25,60,0,1
41,34,Mindist + Opp,mcts-25,10,0,1
60,57,Mindist + Opp,mcts-25,0,13,0
60,15,Mindist + Opp,mcts-25,43,0,1
24,53,Mindist + Opp,mcts-25,0,31,0
23,52,Mindist + Opp,mcts-25,0,50,0
60,31,Mindist + Opp,mcts-25,50,0,1
60,40,Mindist + Opp,mcts-25,0,11,0
24,45,Mindist + Opp,mcts-25,0,38,0
38,52,Mindist + Opp,mcts-25,16,0,1
49,34,Mindist + Opp,mcts-25,0,4,0
21,56,Mindist + Opp,mcts-25,0,49,0
13,29,Mindist + Opp,mcts-25,0,3,0
22,46,Mindist + Opp,mcts-25,0,39,0
18,52,Mindist + Opp,mcts-25,0,21,0
21,41,Mindist + Opp,mcts-25,0,39,0
25,60,Mindist + Opp,mcts-25,0,60,0
44,44,Mindist + Opp,mcts-25,0,17,0
49,46,Mindist + Opp,mcts-25,37,0,1
60,16,Mindist + Opp,mcts-25,0,5,0
22,48,Mindist + Opp,mcts-25,0,41,0
15,60,Mindist + Opp,mcts-25,0,60,0
26,60,Mindist + Opp,mcts-25,0,20,0
27,33,Mindist + Opp,mcts-25,0,15,0
57,50,Mindist + Opp,mcts-25,0,52,0
49,42,Mindist + Opp,mcts-25,0,18,0
44,23,Mindist + Opp,mcts-25,20,0,1
60,60,Mindist + Opp,mcts-25,0,39,0
52,21,Mindist + Opp,mcts-25,47,0,1
19,60,Mindist + Opp,mcts-25,0,52,0
31,60,Mindist + Opp,mcts-25,0,3,0
60,38,Mindist + Opp,mcts-25,0,32,0
60,35,Mindist + Opp,mcts-25,0,2,0
48,24,Mindist + Opp,mcts-25,0,16,0
28,59,Mindist + Opp,mcts-25,0,39,0
60,43,Mindist + Opp,mcts-25,0,22,0
50,60,Mindist + Opp,mcts-25,0,15,0
30,50,Mindist + Opp,mcts-25,0,3,0
17,47,Mindist + Opp,mcts-25,0,45,0
40,60,Mindist + Opp,mcts-25,0,40,0
41,30,Mindist + Opp,mcts-25,0,3,0
28,29,Mindist + Opp,mcts-25,0,5,0
43,44,Mindist + Opp,mcts-25,0,2,0
35,60,Mindist + Opp,mcts-25,0,40,0
23,44,Mindist + Opp,mcts-25,0,39,0
20,0,Mindist + Opp,mcts-25,0,0,0
60,60,Mindist + Opp,mcts-25,0,60,0
44,56,Mindist + Opp,mcts-25,0,25,0
14,60,Mindist + Opp,mcts-25,0,60,0
58,57,Mindist + Opp,mcts-25,0,2,0
60,22,Mindist + Opp,mcts-25,0,25,0
31,39,Mindist + Opp,mcts-25,0,33,0
2,49,Mindist + Opp,mcts-25,0,41,0
60,21,Mindist + Opp,mcts-25,53,0,1
60,27,Mindist + Opp,mcts-25,0,2,0
42,42,Mindist + Opp,mcts-25,20,0,1
21,43,Mindist + Opp,mcts-25,0,35,0
60,48,Mindist + Opp,mcts-25,0,22,0
60,60,Mindist + Opp,mcts-25,0,12,0
49,44,Mindist + Opp,mcts-25,0,40,0
36,24,Mindist + Opp,mcts-25,5,0,1
16,38,Mindist + Opp,mcts-25,0,12,0
15,57,Mindist + Opp,mcts-25,0,57,0
51,38,Mindist + Opp,mcts-25,25,0,1
45,44,Mindist + Opp,mcts-25,0,21,0
35,36,Mindist + Opp,mcts-25,8,0,1
60,29,Mindist + Opp,mcts-25,0,2,0
41,60,Mindist + Opp,mcts-25,0,10,0
23,60,Mindist + Opp,mcts-25,0,60,0
54,35,Mindist + Opp,mcts-25,0,9,0
38,23,Mindist + Opp,mcts-25,0,2,0
28,25,Mindist + Opp,mcts-25,0,46,0
23,40,Mindist + Opp,mcts-25,0,12,0
54,32,Mindist + Opp,mcts-25,0,15,0
53,44,Mindist + Opp,mcts-25,0,52,0
43,45,Mindist + Opp,mcts-25,0,31,0
60,14,Mindist + Opp,mcts-25,60,0,1
41,44,Mindist + Opp,mcts-25,0,15,0
59,6,Mindist + Opp,mcts-25,0,8,0
43,14,Mindist + Opp,mcts-25,0,15,0
48,4,Mindist + Opp,mcts-25,0,29,0
48,14,Mindist + Opp,mcts-25,0,6,0
38,28,Mindist + Opp,mcts-25,0,19,0
39,60,Mindist + Opp,mcts-25,0,34,0
58,57,Mindist + Opp,mcts-25,0,15,0
36,17,Mindist + Opp,mcts-25,0,15,0
23,60,Mindist + Opp,mcts-25,0,40,0
60,7,Mindist + Opp,mcts-25,59,0,1
50,30,Mindist + Opp,mcts-25,0,60,0
37,47,Mindist + Opp,mcts-25,0,2,0
31,26,Mindist + Opp,mcts-25,0,19,0
39,38,Mindist + Opp,mcts-25,0,2,0
46,59,Mindist + Opp,mcts-25,0,35,0
60,60,Mindist + Opp,mcts-25,0,60,0
55,48,Mindist + Opp,mcts-25,0,19,0
22,28,Mindist + Opp,mcts-25,0,37,0
21,19,Mindist + Opp,mcts-25,0,8,0
56,49,Mindist + Opp,mcts-25,0,47,0
60,38,Mindist + Opp,mcts-25,0,2,0
41,31,Mindist + Opp,mcts-25,0,10,0
24,20,Mindist + Opp,mcts-25,13,0,1
8,34,Mindist + Opp,mcts-25,0,34,0
60,51,Mindist + Opp,mcts-25,0,4,0
44,42,Mindist + Opp,mcts-25,0,4,0
27,60,Mindist + Opp,mcts-25,0,17,0
55,46,Mindist + Opp,mcts-25,0,7,0
60,47,Mindist + Opp,mcts-25,0,15,0
59,48,Mindist + Opp,mcts-25,0,60,0
30,47,Mindist + Opp,mcts-25,0,50,0
60,50,Mindist + Opp,mcts-25,0,43,0
53,15,Mindist + Opp,mcts-25,0,12,0
24,51,Mindist + Opp,mcts-25,0,37,0
19,32,Mindist + Opp,mcts-25,0,22,0
48,27,Mindist + Opp,mcts-25,0,3,0
50,43,Mindist + Opp,mcts-25,0,11,0
60,30,Mindist + Opp,mcts-25,0,38,0
51,36,Mindist + Opp,mcts-25,0,2,0
45,60,Mindist + Opp,mcts-25,0,60,0
42,26,Mindist + Opp,mcts-25,15,0,1
17,48,Mindist + Opp,mcts-25,0,12,0
58,50,Mindist + Opp,mcts-25,0,13,0
60,25,Mindist + Opp,mcts-25,57,0,1
10,24,Mindist + Opp,mcts-25,0,21,0
48,58,Mindist + Opp,mcts-25,0,27,0
30,29,Mindist + Opp,mcts-25,22,0,1
48,60,Mindist + Opp,mcts-25,0,44,0
24,60,Mindist + Opp,mcts-25,0,60,0
47,21,Mindist + Opp,mcts-25,28,0,1
39,26,Mindist + Opp,mcts-25,22,0,1
29,21,Mindist + Opp,mcts-25,9,0,1
25,28,Mindist + Opp,mcts-25,24,0,1
51,60,Mindist + Opp,mcts-25,35,0,1
33,25,Mindist + Opp,mcts-25,26,0,1
21,45,Mindist + Opp,mcts-25,17,0,1
28,20,Mindist + Opp,mcts-25,16,0,1
60,15,Mindist + Opp,mcts-25,50,0,1
43,46,Mindist + Opp,mcts-25,0,19,0
60,25,Mindist + Opp,mcts-25,0,8,0
38,51,Mindist + Opp,mcts-25,0,8,0
19,44,Mindist + Opp,mcts-25,0,16,0
45,19,Mindist + Opp,mcts-25,0,37,0
39,21,Mindist + Opp,mcts-25,0,15,0
60,33,Mindist + Opp,mcts-25,0,2,0
25,37,Mindist + Opp,mcts-25,0,43,0
50,60,Mindist + Opp,mcts-25,0,16,0
36,42,Mindist + Opp,mcts-25,0,19,0
38,41,Mindist + Opp,mcts-25,0,3,0
49,46,Mindist + Opp,mcts-25,0,35,0
29,24,Mindist + Opp,mcts-25,0,30,0
46,50,Mindist + Opp,mcts-25,0,13,0
21,44,Mindist + Opp,mcts-25,0,36,0
60,28,Mindist + Opp,mcts-25,60,0,1
43,39,Mindist + Opp,mcts-25,0,19,0
13,36,Mindist + Opp,mcts-25,0,16,0
7,44,Mindist + Opp,mcts-25,0,44,0
18,30,Mindist + Opp,mcts-25,15,0,1
38,45,Mindist + Opp,mcts-25,0,16,0
60,59,Mindist + Opp,mcts-25,0,25,0
26,23,Mindist + Opp,mcts-25,0,23,0
60,46,Mindist + Opp,mcts-25,14,0,1
60,55,Mindist + Opp,mcts-25,0,43,0
47,6,Mindist + Opp,mcts-25,45,0,1
45,60,Mindist + Opp,mcts-25,0,60,0
54,19,Mindist + Opp,mcts-25,17,0,1
38,32,Mindist + Opp,mcts-25,7,0,1
14,60,Mindist + Opp,mcts-25,0,60,0
41,60,Mindist + Opp,mcts-25,0,2,0
60,21,Mindist + Opp,mcts-25,27,0,1
53,48,Mindist + Opp,mcts-25,0,19,0
47,21,Mindist + Opp,mcts-25,22,0,1
60,23,Mindist + Opp,mcts-25,60,0,1
45,60,Mindist + Opp,mcts-25,0,60,0
28,60,Mindist + Opp,mcts-25,0,23,0
21,57,Mindist + Opp,mcts-25,0,36,0
46,31,Mindist + Opp,mcts-25,0,9,0
46,50,Mindist + Opp,mcts-25,0,40,0
55,43,Mindist + Opp,mcts-25,0,15,0
29,60,Mindist + Opp,mcts-25,0,39,0
60,43,Mindist + Opp,mcts-25,0,33,0
47,7,Mindist + Opp,mcts-25,10,0,1
50,60,Mindist + Opp,mcts-25,16,0,1
48,42,Mindist + Opp,mcts-25,0,18,0
11,57,Mindist + Opp,mcts-25,0,60,0
44,60,Mindist + Opp,mcts-25,0,39,0
52,8,Mindist + Opp,mcts-25,32,0,1
48,45,Mindist + Opp,mcts-25,0,3,0
60,41,Mindist + Opp,mcts-25,31,0,1
29,49,Mindist + Opp,mcts-25,0,45,0
25,45,Mindist + Opp,mcts-25,0,37,0
43,44,Mindist + Opp,mcts-25,0,56,0
4,16,Mindist + Opp,mcts-25,0,16,0
23,44,Mindist + Opp,mcts-25,0,33,0
21,15,Mindist + Opp,mcts-25,21,0,1
60,60,Mindist + Opp,mcts-25,0,60,0
51,39,Mindist + Opp,mcts-25,11,0,1
37,49,Mindist + Opp,mcts-25,0,60,0
23,40,Mindist + Opp,mcts-25,0,8,0
16,60,Mindist + Opp,mcts-25,0,54,0
12,45,Mindist + Opp,mcts-25,0,45,0
29,25,Mindist + Opp,mcts-25,0,8,0
60,31,Mindist + Opp,mcts-25,0,23,0
60,25,Mindist + Opp,mcts-25,0,6,0
12,60,Mindist + Opp,mcts-25,0,48,0
28,42,Mindist + Opp,mcts-25,0,18,0
57,34,Mindist + Opp,mcts-25,0,3,0
25,23,Mindist + Opp,mcts-25,17,0,1
45,47,Mindist + Opp,mcts-25,0,49,0
49,39,Mindist + Opp,mcts-25,0,37,0
44,27,Mindist + Opp,mcts-25,0,27,0
29,60,Mindist + Opp,mcts-25,0,22,0
42,22,Mindist + Opp,mcts-25,6,0,1
46,46,Mindist + Opp,mcts-25,0,24,0
30,36,Mindist + Opp,mcts-25,0,2,0
25,60,Mindist + Opp,mcts-25,0,25,0
23,19,Mindist + Opp,mcts-25,0,16,0
60,19,Mindist + Opp,mcts-25,60,0,1
33,50,Mindist + Opp,mcts-25,0,49,0
18,43,Mindist + Opp,mcts-25,0,43,0
52,56,Mindist + Opp,mcts-25,0,38,0
