init.score1,init.score2,Strategy 1,Strategy 2,P1 Score,P2 Score,Winner_ID
43,50,mcts-50,mcts-0,0,48,0
22,49,mcts-50,mcts-0,0,56,0
27,18,mcts-50,mcts-0,0,37,0
32,51,mcts-50,mcts-0,0,2,0
60,38,mcts-50,mcts-0,29,0,1
51,60,mcts-50,mcts-0,0,60,0
30,51,mcts-50,mcts-0,0,21,0
58,49,mcts-50,mcts-0,60,0,1
26,60,mcts-50,mcts-0,0,60,0
60,21,mcts-50,mcts-0,60,0,1
33,22,mcts-50,mcts-0,0,45,0
51,31,mcts-50,mcts-0,49,0,1
42,44,mcts-50,mcts-0,0,36,0
48,49,mcts-50,mcts-0,0,24,0
50,60,mcts-50,mcts-0,12,0,1
60,33,mcts-50,mcts-0,0,2,0
31,26,mcts-50,mcts-0,0,14,0
21,45,mcts-50,mcts-0,60,0,1
60,38,mcts-50,mcts-0,0,25,0
30,20,mcts-50,mcts-0,6,0,1
60,56,mcts-50,mcts-0,35,0,1
17,60,mcts-50,mcts-0,0,60,0
30,60,mcts-50,mcts-0,0,9,0
19,22,mcts-50,mcts-0,5,0,1
58,33,mcts-50,mcts-0,4,0,1
53,60,mcts-50,mcts-0,32,36,0
47,44,mcts-50,mcts-0,10,0,1
44,27,mcts-50,mcts-0,2,0,1
32,14,mcts-50,mcts-0,60,0,1
60,60,mcts-50,mcts-0,0,49,0
22,27,mcts-50,mcts-0,2,0,1
39,14,mcts-50,mcts-0,0,38,0
20,25,mcts-50,mcts-0,8,0,1
60,28,mcts-50,mcts-0,59,0,1
32,25,mcts-50,mcts-0,0,15,0
50,24,mcts-50,mcts-0,16,0,1
41,24,mcts-50,mcts-0,4,0,1
60,60,mcts-50,mcts-0,60,0,1
60,15,mcts-50,mcts-0,0,22,0
54,44,mcts-50,mcts-0,5,0,1
59,33,mcts-50,mcts-0,16,60,0
60,43,mcts-50,mcts-0,60,0,1
42,23,mcts-50,mcts-0,12,0,1
47,24,mcts-50,mcts-0,0,12,0
44,40,mcts-50,mcts-0,0,26,0
45,28,mcts-50,mcts-0,0,16,0
60,28,mcts-50,mcts-0,18,0,1
51,23,mcts-50,mcts-0,60,0,1
60,46,mcts-50,mcts-0,13,0,1
32,24,mcts-50,mcts-0,31,0,1
48,42,mcts-50,mcts-0,2,0,1
49,13,mcts-50,mcts-0,12,0,1
59,37,mcts-50,mcts-0,0,36,0
28,60,mcts-50,mcts-0,0,60,0
51,27,mcts-50,mcts-0,13,0,1
46,8,mcts-50,mcts-0,0,24,0
35,51,mcts-50,mcts-0,0,6,0
39,60,mcts-50,mcts-0,0,32,0
48,50,mcts-50,mcts-0,0,12,0
60,27,mcts-50,mcts-0,20,0,1
60,50,mcts-50,mcts-0,60,0,1
37,27,mcts-50,mcts-0,6,0,1
60,35,mcts-50,mcts-0,41,0,1
60,18,mcts-50,mcts-0,36,0,1
60,60,mcts-50,mcts-0,29,3,1
60,41,mcts-50,mcts-0,60,0,1
47,28,mcts-50,mcts-0,40,0,1
46,33,mcts-50,mcts-0,8,60,0
47,23,mcts-50,mcts-0,5,0,1
51,60,mcts-50,mcts-0,0,2,0
16,45,mcts-50,mcts-0,37,0,1
57,54,mcts-50,mcts-0,0,60,0
45,60,mcts-50,mcts-0,0,12,0
60,23,mcts-50,mcts-0,47,0,1
42,25,mcts-50,mcts-0,0,19,0
42,42,mcts-50,mcts-0,0,5,0
24,53,mcts-50,mcts-0,0,60,0
54,27,mcts-50,mcts-0,0,52,0
24,60,mcts-50,mcts-0,0,60,0
26,40,mcts-50,mcts-0,0,60,0
43,60,mcts-50,mcts-0,0,13,0
29,49,mcts-50,mcts-0,0,49,0
33,60,mcts-50,mcts-0,0,60,0
46,43,mcts-50,mcts-0,0,2,0
60,33,mcts-50,mcts-0,60,0,1
30,52,mcts-50,mcts-0,2,0,1
41,59,mcts-50,mcts-0,0,60,0
60,43,mcts-50,mcts-0,2,60,0
31,47,mcts-50,mcts-0,0,45,0
30,60,mcts-50,mcts-0,51,0,1
60,34,mcts-50,mcts-0,0,8,0
43,44,mcts-50,mcts-0,60,0,1
56,33,mcts-50,mcts-0,60,0,1
28,42,mcts-50,mcts-0,0,45,0
23,53,mcts-50,mcts-0,0,23,0
9,60,mcts-50,mcts-0,0,60,0
21,40,mcts-50,mcts-0,28,0,1
50,60,mcts-50,mcts-0,0,53,0
35,51,mcts-50,mcts-0,2,0,1
43,36,mcts-50,mcts-0,7,0,1
45,42,mcts-50,mcts-0,60,0,1
32,60,mcts-50,mcts-0,0,19,0
43,30,mcts-50,mcts-0,0,13,0
41,26,mcts-50,mcts-0,0,57,0
60,25,mcts-50,mcts-0,0,19,0
23,42,mcts-50,mcts-0,0,60,0
60,22,mcts-50,mcts-0,3,0,1
17,43,mcts-50,mcts-0,0,13,0
60,44,mcts-50,mcts-0,0,60,0
59,60,mcts-50,mcts-0,0,45,0
38,33,mcts-50,mcts-0,2,0,1
14,26,mcts-50,mcts-0,0,3,0
28,50,mcts-50,mcts-0,0,25,0
20,43,mcts-50,mcts-0,0,27,0
60,35,mcts-50,mcts-0,36,0,1
58,53,mcts-50,mcts-0,0,40,0
22,47,mcts-50,mcts-0,0,7,0
33,40,mcts-50,mcts-0,0,9,0
46,42,mcts-50,mcts-0,46,0,1
43,20,mcts-50,mcts-0,0,47,0
54,60,mcts-50,mcts-0,60,0,1
60,35,mcts-50,mcts-0,60,0,1
44,55,mcts-50,mcts-0,0,19,0
33,47,mcts-50,mcts-0,33,0,1
57,50,mcts-50,mcts-0,36,60,0
47,48,mcts-50,mcts-0,0,60,0
60,28,mcts-50,mcts-0,0,37,0
60,57,mcts-50,mcts-0,0,30,0
30,46,mcts-50,mcts-0,0,13,0
43,17,mcts-50,mcts-0,2,0,1
13,20,mcts-50,mcts-0,2,0,1
23,60,mcts-50,mcts-0,0,55,0
37,44,mcts-50,mcts-0,2,0,1
60,29,mcts-50,mcts-0,39,0,1
47,34,mcts-50,mcts-0,2,0,1
24,26,mcts-50,mcts-0,0,5,0
24,4,mcts-50,mcts-0,23,0,1
48,57,mcts-50,mcts-0,5,0,1
58,45,mcts-50,mcts-0,0,38,0
56,49,mcts-50,mcts-0,0,49,0
54,23,mcts-50,mcts-0,46,0,1
37,60,mcts-50,mcts-0,0,36,0
48,55,mcts-50,mcts-0,2,0,1
26,46,mcts-50,mcts-0,0,36,0
55,21,mcts-50,mcts-0,0,2,0
56,19,mcts-50,mcts-0,38,0,1
44,58,mcts-50,mcts-0,0,56,0
60,20,mcts-50,mcts-0,0,45,0
43,38,mcts-50,mcts-0,0,11,0
60,18,mcts-50,mcts-0,42,0,1
60,0,mcts-50,mcts-0,0,0,0
21,25,mcts-50,mcts-0,9,0,1
32,47,mcts-50,mcts-0,60,0,1
45,31,mcts-50,mcts-0,2,0,1
31,52,mcts-50,mcts-0,0,60,0
60,20,mcts-50,mcts-0,10,0,1
40,60,mcts-50,mcts-0,2,0,1
16,40,mcts-50,mcts-0,0,12,0
51,47,mcts-50,mcts-0,0,35,0
60,60,mcts-50,mcts-0,60,60,1
22,17,mcts-50,mcts-0,4,0,1
32,55,mcts-50,mcts-0,0,15,0
43,60,mcts-50,mcts-0,0,17,0
50,41,mcts-50,mcts-0,0,18,0
60,58,mcts-50,mcts-0,0,11,0
21,21,mcts-50,mcts-0,3,0,1
52,60,mcts-50,mcts-0,60,3,1
44,60,mcts-50,mcts-0,30,4,1
60,17,mcts-50,mcts-0,60,0,1
17,60,mcts-50,mcts-0,0,6,0
52,19,mcts-50,mcts-0,14,0,1
51,38,mcts-50,mcts-0,60,0,1
44,19,mcts-50,mcts-0,0,57,0
27,40,mcts-50,mcts-0,0,32,0
60,60,mcts-50,mcts-0,0,60,0
37,17,mcts-50,mcts-0,0,12,0
23,23,mcts-50,mcts-0,0,21,0
60,60,mcts-50,mcts-0,0,2,0
40,42,mcts-50,mcts-0,0,6,0
60,36,mcts-50,mcts-0,2,0,1
60,50,mcts-50,mcts-0,0,9,0
50,60,mcts-50,mcts-0,11,60,0
46,60,mcts-50,mcts-0,0,11,0
24,24,mcts-50,mcts-0,0,18,0
34,37,mcts-50,mcts-0,0,42,0
44,60,mcts-50,mcts-0,0,5,0
60,57,mcts-50,mcts-0,0,15,0
48,21,mcts-50,mcts-0,0,50,0
57,24,mcts-50,mcts-0,6,0,1
52,28,mcts-50,mcts-0,60,0,1
24,46,mcts-50,mcts-0,0,46,0
60,51,mcts-50,mcts-0,14,0,1
60,15,mcts-50,mcts-0,60,0,1
48,42,mcts-50,mcts-0,0,15,0
23,47,mcts-50,mcts-0,0,26,0
49,20,mcts-50,mcts-0,47,0,1
48,35,mcts-50,mcts-0,60,0,1
49,36,mcts-50,mcts-0,53,0,1
23,17,mcts-50,mcts-0,0,35,0
51,35,mcts-50,mcts-0,0,2,0
52,60,mcts-50,mcts-0,0,11,0
45,60,mcts-50,mcts-0,0,2,0
39,55,mcts-50,mcts-0,0,23,0
41,56,mcts-50,mcts-0,0,60,0
24,24,mcts-50,mcts-0,2,0,1
44,60,mcts-50,mcts-0,0,60,0
32,24,mcts-50,mcts-0,0,22,0
25,49,mcts-50,mcts-0,0,60,0
46,41,mcts-50,mcts-0,0,12,0
49,45,mcts-50,mcts-0,0,60,0
47,42,mcts-50,mcts-0,7,0,1
54,36,mcts-50,mcts-0,0,2,0
25,58,mcts-50,mcts-0,0,60,0
60,50,mcts-50,mcts-0,48,0,1
19,29,mcts-50,mcts-0,0,2,0
60,30,mcts-50,mcts-0,17,0,1
60,25,mcts-50,mcts-0,45,0,1
57,25,mcts-50,mcts-0,60,0,1
49,37,mcts-50,mcts-0,0,15,0
18,51,mcts-50,mcts-0,0,24,0
21,22,mcts-50,mcts-0,0,30,0
29,31,mcts-50,mcts-0,0,51,0
46,35,mcts-50,mcts-0,0,2,0
32,60,mcts-50,mcts-0,0,60,0
38,60,mcts-50,mcts-0,0,60,0
23,45,mcts-50,mcts-0,0,2,0
42,37,mcts-50,mcts-0,0,2,0
35,28,mcts-50,mcts-0,0,33,0
34,60,mcts-50,mcts-0,0,13,0
55,60,mcts-50,mcts-0,0,27,0
49,53,mcts-50,mcts-0,0,4,0
24,47,mcts-50,mcts-0,0,21,0
44,22,mcts-50,mcts-0,2,0,1
22,51,mcts-50,mcts-0,0,60,0
28,60,mcts-50,mcts-0,0,11,0
51,44,mcts-50,mcts-0,38,0,1
60,39,mcts-50,mcts-0,7,0,1
38,31,mcts-50,mcts-0,4,0,1
53,45,mcts-50,mcts-0,0,4,0
45,60,mcts-50,mcts-0,0,60,0
49,17,mcts-50,mcts-0,29,0,1
29,36,mcts-50,mcts-0,2,0,1
34,60,mcts-50,mcts-0,0,38,0
46,44,mcts-50,mcts-0,0,3,0
60,31,mcts-50,mcts-0,33,0,1
53,60,mcts-50,mcts-0,16,0,1
60,14,mcts-50,mcts-0,0,2,0
10,39,mcts-50,mcts-0,0,49,0
38,59,mcts-50,mcts-0,0,60,0
16,60,mcts-50,mcts-0,2,0,1
60,48,mcts-50,mcts-0,25,0,1
26,19,mcts-50,mcts-0,20,0,1
26,35,mcts-50,mcts-0,0,2,0
55,16,mcts-50,mcts-0,26,0,1
60,24,mcts-50,mcts-0,60,0,1
42,42,mcts-50,mcts-0,60,0,1
19,22,mcts-50,mcts-0,0,42,0
31,15,mcts-50,mcts-0,0,3,0
24,47,mcts-50,mcts-0,26,0,1
22,31,mcts-50,mcts-0,0,4,0
47,23,mcts-50,mcts-0,0,2,0
53,27,mcts-50,mcts-0,3,0,1
28,35,mcts-50,mcts-0,0,55,0
51,47,mcts-50,mcts-0,2,0,1
60,60,mcts-50,mcts-0,0,49,0
9,51,mcts-50,mcts-0,0,60,0
28,58,mcts-50,mcts-0,0,60,0
40,23,mcts-50,mcts-0,0,2,0
46,31,mcts-50,mcts-0,0,4,0
34,24,mcts-50,mcts-0,4,0,1
28,38,mcts-50,mcts-0,0,2,0
36,60,mcts-50,mcts-0,0,60,0
39,35,mcts-50,mcts-0,3,0,1
43,49,mcts-50,mcts-0,3,60,0
49,27,mcts-50,mcts-0,60,0,1
60,31,mcts-50,mcts-0,54,0,1
40,41,mcts-50,mcts-0,0,2,0
60,16,mcts-50,mcts-0,22,0,1
20,48,mcts-50,mcts-0,59,0,1
60,49,mcts-50,mcts-0,3,60,0
60,32,mcts-50,mcts-0,60,60,1
45,60,mcts-50,mcts-0,0,60,0
52,56,mcts-50,mcts-0,0,8,0
23,49,mcts-50,mcts-0,0,27,0
27,60,mcts-50,mcts-0,0,44,0
51,59,mcts-50,mcts-0,0,27,0
52,48,mcts-50,mcts-0,41,0,1
45,59,mcts-50,mcts-0,0,29,0
26,49,mcts-50,mcts-0,0,49,0
36,18,mcts-50,mcts-0,2,0,1
30,43,mcts-50,mcts-0,0,12,0
45,51,mcts-50,mcts-0,10,0,1
30,60,mcts-50,mcts-0,0,10,0
17,43,mcts-50,mcts-0,2,0,1
60,60,mcts-50,mcts-0,0,60,0
30,51,mcts-50,mcts-0,0,17,0
40,31,mcts-50,mcts-0,30,0,1
43,48,mcts-50,mcts-0,2,0,1
26,50,mcts-50,mcts-0,22,23,0
60,25,mcts-50,mcts-0,3,0,1
28,37,mcts-50,mcts-0,0,12,0
50,26,mcts-50,mcts-0,60,0,1
19,44,mcts-50,mcts-0,0,54,0
13,60,mcts-50,mcts-0,0,60,0
60,47,mcts-50,mcts-0,25,0,1
28,46,mcts-50,mcts-0,0,45,0
57,57,mcts-50,mcts-0,0,23,0
42,60,mcts-50,mcts-0,0,60,0
21,37,mcts-50,mcts-0,2,0,1
60,32,mcts-50,mcts-0,10,0,1
19,60,mcts-50,mcts-0,0,39,0
55,60,mcts-50,mcts-0,0,60,0
36,60,mcts-50,mcts-0,0,9,0
43,60,mcts-50,mcts-0,0,37,0
27,34,mcts-50,mcts-0,0,7,0
18,25,mcts-50,mcts-0,0,60,0
38,45,mcts-50,mcts-0,3,0,1
21,44,mcts-50,mcts-0,2,0,1
60,43,mcts-50,mcts-0,4,0,1
24,42,mcts-50,mcts-0,0,15,0
35,27,mcts-50,mcts-0,11,0,1
36,42,mcts-50,mcts-0,60,0,1
59,39,mcts-50,mcts-0,0,2,0
44,15,mcts-50,mcts-0,50,0,1
41,60,mcts-50,mcts-0,23,0,1
59,36,mcts-50,mcts-0,0,25,0
40,26,mcts-50,mcts-0,0,5,0
24,20,mcts-50,mcts-0,0,10,0
52,53,mcts-50,mcts-0,5,60,0
29,49,mcts-50,mcts-0,0,34,0
22,45,mcts-50,mcts-0,0,60,0
20,60,mcts-50,mcts-0,0,60,0
50,45,mcts-50,mcts-0,0,50,0
20,23,mcts-50,mcts-0,0,52,0
42,48,mcts-50,mcts-0,0,20,0
60,53,mcts-50,mcts-0,0,60,0
35,37,mcts-50,mcts-0,2,0,1
46,12,mcts-50,mcts-0,60,0,1
60,55,mcts-50,mcts-0,6,0,1
11,29,mcts-50,mcts-0,0,2,0
42,37,mcts-50,mcts-0,0,42,0
60,60,mcts-50,mcts-0,0,2,0
55,19,mcts-50,mcts-0,0,36,0
60,60,mcts-50,mcts-0,60,0,1
59,48,mcts-50,mcts-0,0,60,0
60,34,mcts-50,mcts-0,0,3,0
28,56,mcts-50,mcts-0,0,60,0
30,60,mcts-50,mcts-0,0,24,0
33,28,mcts-50,mcts-0,13,0,1
60,17,mcts-50,mcts-0,48,0,1
60,12,mcts-50,mcts-0,43,0,1
10,51,mcts-50,mcts-0,0,60,0
21,60,mcts-50,mcts-0,0,60,0
37,42,mcts-50,mcts-0,9,0,1
23,60,mcts-50,mcts-0,0,38,0
60,60,mcts-50,mcts-0,0,60,0
55,25,mcts-50,mcts-0,60,0,1
56,39,mcts-50,mcts-0,60,0,1
60,53,mcts-50,mcts-0,0,28,0
50,50,mcts-50,mcts-0,60,35,1
54,30,mcts-50,mcts-0,34,0,1
26,30,mcts-50,mcts-0,0,17,0
60,6,mcts-50,mcts-0,60,0,1
60,50,mcts-50,mcts-0,32,0,1
60,60,mcts-50,mcts-0,8,0,1
25,60,mcts-50,mcts-0,0,60,0
60,22,mcts-50,mcts-0,42,0,1
51,15,mcts-50,mcts-0,8,0,1
48,3,mcts-50,mcts-0,47,0,1
2,46,mcts-50,mcts-0,0,3,0
60,44,mcts-50,mcts-0,0,2,0
36,33,mcts-50,mcts-0,0,39,0
19,37,mcts-50,mcts-0,0,5,0
51,41,mcts-50,mcts-0,26,0,1
22,19,mcts-50,mcts-0,0,2,0
24,23,mcts-50,mcts-0,55,0,1
40,60,mcts-50,mcts-0,0,60,0
60,60,mcts-50,mcts-0,0,3,0
60,12,mcts-50,mcts-0,60,0,1
25,60,mcts-50,mcts-0,0,42,0
17,36,mcts-50,mcts-0,13,0,1
31,41,mcts-50,mcts-0,0,37,0
10,56,mcts-50,mcts-0,0,20,0
60,60,mcts-50,mcts-0,0,60,0
58,32,mcts-50,mcts-0,38,0,1
53,43,mcts-50,mcts-0,0,8,0
22,53,mcts-50,mcts-0,0,20,0
38,47,mcts-50,mcts-0,31,0,1
42,60,mcts-50,mcts-0,0,42,0
44,60,mcts-50,mcts-0,60,60,1
50,5,mcts-50,mcts-0,0,2,0
33,45,mcts-50,mcts-0,3,0,1
25,30,mcts-50,mcts-0,4,19,0
39,48,mcts-50,mcts-0,2,0,1
43,52,mcts-50,mcts-0,0,31,0
49,41,mcts-50,mcts-0,0,47,0
57,23,mcts-50,mcts-0,60,0,1
60,60,mcts-50,mcts-0,35,48,0
45,60,mcts-50,mcts-0,0,60,0
50,38,mcts-50,mcts-0,0,22,0
51,47,mcts-50,mcts-0,0,13,0
51,34,mcts-50,mcts-0,0,5,0
60,37,mcts-50,mcts-0,60,0,1
39,47,mcts-50,mcts-0,0,37,0
54,23,mcts-50,mcts-0,2,0,1
22,57,mcts-50,mcts-0,0,28,0
45,28,mcts-50,mcts-0,0,24,0
56,25,mcts-50,mcts-0,48,0,1
20,43,mcts-50,mcts-0,0,12,0
53,9,mcts-50,mcts-0,43,0,1
31,28,mcts-50,mcts-0,0,33,0
25,60,mcts-50,mcts-0,0,2,0
19,31,mcts-50,mcts-0,41,0,1
32,55,mcts-50,mcts-0,3,0,1
60,53,mcts-50,mcts-0,0,4,0
41,48,mcts-50,mcts-0,33,0,1
27,19,mcts-50,mcts-0,2,0,1
60,28,mcts-50,mcts-0,38,0,1
21,60,mcts-50,mcts-0,0,24,0
60,58,mcts-50,mcts-0,39,0,1
42,51,mcts-50,mcts-0,15,0,1
13,44,mcts-50,mcts-0,2,0,1
60,56,mcts-50,mcts-0,0,60,0
55,29,mcts-50,mcts-0,0,9,0
60,60,mcts-50,mcts-0,0,50,0
54,27,mcts-50,mcts-0,0,6,0
47,54,mcts-50,mcts-0,0,39,0
47,44,mcts-50,mcts-0,0,4,0
53,29,mcts-50,mcts-0,60,0,1
31,43,mcts-50,mcts-0,0,16,0
57,32,mcts-50,mcts-0,0,2,0
52,60,mcts-50,mcts-0,0,2,0
60,45,mcts-50,mcts-0,2,0,1
22,39,mcts-50,mcts-0,36,0,1
45,33,mcts-50,mcts-0,0,20,0
60,60,mcts-50,mcts-0,0,17,0
35,26,mcts-50,mcts-0,0,5,0
55,60,mcts-50,mcts-0,3,0,1
60,15,mcts-50,mcts-0,10,0,1
60,19,mcts-50,mcts-0,0,13,0
52,60,mcts-50,mcts-0,60,0,1
28,44,mcts-50,mcts-0,0,43,0
42,41,mcts-50,mcts-0,31,0,1
27,31,mcts-50,mcts-0,48,0,1
41,54,mcts-50,mcts-0,0,60,0
54,24,mcts-50,mcts-0,60,0,1
22,45,mcts-50,mcts-0,0,52,0
60,10,mcts-50,mcts-0,10,0,1
17,60,mcts-50,mcts-0,0,60,0
33,60,mcts-50,mcts-0,0,34,0
43,43,mcts-50,mcts-0,0,34,0
26,60,mcts-50,mcts-0,0,57,0
15,43,mcts-50,mcts-0,0,4,0
60,60,mcts-50,mcts-0,35,0,1
37,29,mcts-50,mcts-0,0,48,0
35,60,mcts-50,mcts-0,0,33,0
60,60,mcts-50,mcts-0,60,0,1
18,44,mcts-50,mcts-0,0,19,0
52,27,mcts-50,mcts-0,60,60,0
54,60,mcts-50,mcts-0,0,42,0
22,40,mcts-50,mcts-0,0,33,0
28,59,mcts-50,mcts-0,4,0,1
33,60,mcts-50,mcts-0,0,8,0
60,4,mcts-50,mcts-0,53,0,1
51,53,mcts-50,mcts-0,0,22,0
41,60,mcts-50,mcts-0,0,60,0
59,11,mcts-50,mcts-0,2,0,1
38,50,mcts-50,mcts-0,0,42,0
40,42,mcts-50,mcts-0,0,2,0
27,60,mcts-50,mcts-0,0,60,0
33,27,mcts-50,mcts-0,0,3,0
7,46,mcts-50,mcts-0,0,46,0
44,43,mcts-50,mcts-0,20,0,1
15,45,mcts-50,mcts-0,0,3,0
19,30,mcts-50,mcts-0,42,0,1
23,48,mcts-50,mcts-0,45,0,1
9,60,mcts-50,mcts-0,0,60,0
40,18,mcts-50,mcts-0,29,0,1
23,60,mcts-50,mcts-0,0,60,0
17,15,mcts-50,mcts-0,60,0,1
21,12,mcts-50,mcts-0,2,0,1
60,19,mcts-50,mcts-0,21,17,1
46,34,mcts-50,mcts-0,60,0,1
32,56,mcts-50,mcts-0,0,32,0
15,29,mcts-50,mcts-0,0,13,0
40,23,mcts-50,mcts-0,12,0,1
43,47,mcts-50,mcts-0,0,60,0
60,53,mcts-50,mcts-0,42,0,1
60,20,mcts-50,mcts-0,60,0,1
46,49,mcts-50,mcts-0,0,5,0
48,19,mcts-50,mcts-0,60,0,1
49,16,mcts-50,mcts-0,0,15,0
45,10,mcts-50,mcts-0,0,53,0
60,60,mcts-50,mcts-0,0,2,0
56,49,mcts-50,mcts-0,22,0,1
60,38,mcts-50,mcts-0,60,0,1
48,48,mcts-50,mcts-0,0,8,0
60,57,mcts-50,mcts-0,0,28,0
49,60,mcts-50,mcts-0,0,15,0
15,44,mcts-50,mcts-0,0,2,0
43,55,mcts-50,mcts-0,2,20,0
40,36,mcts-50,mcts-0,8,0,1
60,45,mcts-50,mcts-0,0,48,0
46,8,mcts-50,mcts-0,60,0,1
37,60,mcts-50,mcts-0,38,0,1
40,60,mcts-50,mcts-0,0,13,0
60,18,mcts-50,mcts-0,60,0,1
60,36,mcts-50,mcts-0,60,0,1
26,29,mcts-50,mcts-0,0,17,0
44,45,mcts-50,mcts-0,10,0,1
60,60,mcts-50,mcts-0,0,60,0
29,39,mcts-50,mcts-0,43,0,1
27,60,mcts-50,mcts-0,0,32,0
34,47,mcts-50,mcts-0,0,37,0
60,60,mcts-50,mcts-0,0,60,0
42,40,mcts-50,mcts-0,60,0,1
53,52,mcts-50,mcts-0,0,14,0
41,47,mcts-50,mcts-0,45,0,1
37,25,mcts-50,mcts-0,31,0,1
45,42,mcts-50,mcts-0,0,15,0
53,35,mcts-50,mcts-0,60,0,1
26,45,mcts-50,mcts-0,0,54,0
46,50,mcts-50,mcts-0,60,0,1
26,60,mcts-50,mcts-0,0,60,0
50,26,mcts-50,mcts-0,0,10,0
50,60,mcts-50,mcts-0,0,28,0
38,60,mcts-50,mcts-0,0,60,0
47,59,mcts-50,mcts-0,0,13,0
60,49,mcts-50,mcts-0,2,0,1
49,59,mcts-50,mcts-0,0,51,0
60,16,mcts-50,mcts-0,60,0,1
49,14,mcts-50,mcts-0,60,0,1
28,51,mcts-50,mcts-0,0,60,0
55,30,mcts-50,mcts-0,60,0,1
22,51,mcts-50,mcts-0,0,60,0
60,60,mcts-50,mcts-0,2,21,0
60,22,mcts-50,mcts-0,34,0,1
25,16,mcts-50,mcts-0,46,0,1
56,31,mcts-50,mcts-0,0,9,0
27,44,mcts-50,mcts-0,0,58,0
19,60,mcts-50,mcts-0,0,10,0
52,43,mcts-50,mcts-0,60,0,1
60,41,mcts-50,mcts-0,60,0,1
34,28,mcts-50,mcts-0,21,0,1
29,23,mcts-50,mcts-0,0,6,0
55,60,mcts-50,mcts-0,3,0,1
54,27,mcts-50,mcts-0,0,25,0
55,23,mcts-50,mcts-0,60,0,1
45,55,mcts-50,mcts-0,0,60,0
60,42,mcts-50,mcts-0,4,22,0
34,33,mcts-50,mcts-0,0,3,0
44,18,mcts-50,mcts-0,0,3,0
20,60,mcts-50,mcts-0,0,60,0
32,55,mcts-50,mcts-0,2,0,1
25,37,mcts-50,mcts-0,28,0,1
60,48,mcts-50,mcts-0,0,6,0
52,31,mcts-50,mcts-0,17,0,1
34,27,mcts-50,mcts-0,41,0,1
42,44,mcts-50,mcts-0,0,34,0
44,23,mcts-50,mcts-0,37,0,1
60,55,mcts-50,mcts-0,60,0,1
60,30,mcts-50,mcts-0,0,20,0
24,60,mcts-50,mcts-0,0,20,0
30,60,mcts-50,mcts-0,0,13,0
44,26,mcts-50,mcts-0,10,18,0
49,29,mcts-50,mcts-0,0,4,0
55,28,mcts-50,mcts-0,2,0,1
27,30,mcts-50,mcts-0,2,0,1
36,41,mcts-50,mcts-0,0,14,0
51,60,mcts-50,mcts-0,0,7,0
52,35,mcts-50,mcts-0,0,57,0
45,13,mcts-50,mcts-0,0,22,0
34,36,mcts-50,mcts-0,0,7,0
43,46,mcts-50,mcts-0,0,6,0
22,23,mcts-50,mcts-0,2,0,1
27,18,mcts-50,mcts-0,0,36,0
51,48,mcts-50,mcts-0,0,60,0
47,22,mcts-50,mcts-0,60,0,1
30,46,mcts-50,mcts-0,0,60,0
44,60,mcts-50,mcts-0,2,0,1
41,50,mcts-50,mcts-0,4,0,1
12,60,mcts-50,mcts-0,0,10,0
23,53,mcts-50,mcts-0,0,15,0
0,52,mcts-50,mcts-0,0,60,0
27,60,mcts-50,mcts-0,0,39,0
52,60,mcts-50,mcts-0,0,2,0
60,60,mcts-50,mcts-0,0,46,0
42,17,mcts-50,mcts-0,40,0,1
29,37,mcts-50,mcts-0,0,3,0
35,38,mcts-50,mcts-0,29,0,1
26,41,mcts-50,mcts-0,0,39,0
32,42,mcts-50,mcts-0,0,11,0
29,60,mcts-50,mcts-0,11,0,1
17,36,mcts-50,mcts-0,0,47,0
20,42,mcts-50,mcts-0,0,31,0
20,45,mcts-50,mcts-0,0,3,0
30,39,mcts-50,mcts-0,0,32,0
40,46,mcts-50,mcts-0,2,0,1
38,27,mcts-50,mcts-0,0,28,0
50,7,mcts-50,mcts-0,3,0,1
60,60,mcts-50,mcts-0,0,3,0
18,60,mcts-50,mcts-0,0,60,0
53,41,mcts-50,mcts-0,6,0,1
60,25,mcts-50,mcts-0,4,13,0
60,41,mcts-50,mcts-0,2,23,0
19,56,mcts-50,mcts-0,0,29,0
41,10,mcts-50,mcts-0,46,0,1
60,46,mcts-50,mcts-0,0,8,0
30,29,mcts-50,mcts-0,0,41,0
27,37,mcts-50,mcts-0,4,0,1
58,47,mcts-50,mcts-0,0,3,0
48,60,mcts-50,mcts-0,0,60,0
24,46,mcts-50,mcts-0,4,0,1
26,29,mcts-50,mcts-0,9,0,1
19,55,mcts-50,mcts-0,0,14,0
44,31,mcts-50,mcts-0,0,60,0
31,46,mcts-50,mcts-0,0,2,0
24,30,mcts-50,mcts-0,0,9,0
44,60,mcts-50,mcts-0,0,60,0
60,19,mcts-50,mcts-0,0,18,0
42,60,mcts-50,mcts-0,13,0,1
50,48,mcts-50,mcts-0,0,3,0
40,60,mcts-50,mcts-0,24,0,1
42,26,mcts-50,mcts-0,0,44,0
44,22,mcts-50,mcts-0,5,0,1
25,27,mcts-50,mcts-0,20,0,1
59,39,mcts-50,mcts-0,0,10,0
39,49,mcts-50,mcts-0,22,0,1
60,26,mcts-50,mcts-0,0,4,0
60,21,mcts-50,mcts-0,0,23,0
7,60,mcts-50,mcts-0,0,60,0
48,17,mcts-50,mcts-0,33,0,1
45,41,mcts-50,mcts-0,34,0,1
12,36,mcts-50,mcts-0,0,10,0
